deviceid,date,warn_type1_total_rollingstd_3,warn_type2_total_rollingstd_3,problem_type_1_rollingstd_3,problem_type_2_rollingstd_3,problem_type_3_rollingstd_3,problem_type_4_rollingstd_3,problem_type_1_per_usage1_rollingstd_3,problem_type_2_per_usage1_rollingstd_3,problem_type_3_per_usage1_rollingstd_3,problem_type_4_per_usage1_rollingstd_3,problem_type_1_per_usage2_rollingstd_3,problem_type_2_per_usage2_rollingstd_3,problem_type_3_per_usage2_rollingstd_3,problem_type_4_per_usage2_rollingstd_3,fault_code_type_1_count_rollingstd_3,fault_code_type_2_count_rollingstd_3,fault_code_type_3_count_rollingstd_3,fault_code_type_4_count_rollingstd_3,fault_code_type_1_count_per_usage1_rollingstd_3,fault_code_type_2_count_per_usage1_rollingstd_3,fault_code_type_3_count_per_usage1_rollingstd_3,fault_code_type_4_count_per_usage1_rollingstd_3,fault_code_type_1_count_per_usage2_rollingstd_3,fault_code_type_2_count_per_usage2_rollingstd_3,fault_code_type_3_count_per_usage2_rollingstd_3,fault_code_type_4_count_per_usage2_rollingstd_3,warn_type1_total_rollingstd_7,warn_type2_total_rollingstd_7,problem_type_1_rollingstd_7,problem_type_2_rollingstd_7,problem_type_3_rollingstd_7,problem_type_4_rollingstd_7,problem_type_1_per_usage1_rollingstd_7,problem_type_2_per_usage1_rollingstd_7,problem_type_3_per_usage1_rollingstd_7,problem_type_4_per_usage1_rollingstd_7,problem_type_1_per_usage2_rollingstd_7,problem_type_2_per_usage2_rollingstd_7,problem_type_3_per_usage2_rollingstd_7,problem_type_4_per_usage2_rollingstd_7,fault_code_type_1_count_rollingstd_7,fault_code_type_2_count_rollingstd_7,fault_code_type_3_count_rollingstd_7,fault_code_type_4_count_rollingstd_7,fault_code_type_1_count_per_usage1_rollingstd_7,fault_code_type_2_count_per_usage1_rollingstd_7,fault_code_type_3_count_per_usage1_rollingstd_7,fault_code_type_4_count_per_usage1_rollingstd_7,fault_code_type_1_count_per_usage2_rollingstd_7,fault_code_type_2_count_per_usage2_rollingstd_7,fault_code_type_3_count_per_usage2_rollingstd_7,fault_code_type_4_count_per_usage2_rollingstd_7,warn_type1_total_rollingstd_14,warn_type2_total_rollingstd_14,problem_type_1_rollingstd_14,problem_type_2_rollingstd_14,problem_type_3_rollingstd_14,problem_type_4_rollingstd_14,problem_type_1_per_usage1_rollingstd_14,problem_type_2_per_usage1_rollingstd_14,problem_type_3_per_usage1_rollingstd_14,problem_type_4_per_usage1_rollingstd_14,problem_type_1_per_usage2_rollingstd_14,problem_type_2_per_usage2_rollingstd_14,problem_type_3_per_usage2_rollingstd_14,problem_type_4_per_usage2_rollingstd_14,fault_code_type_1_count_rollingstd_14,fault_code_type_2_count_rollingstd_14,fault_code_type_3_count_rollingstd_14,fault_code_type_4_count_rollingstd_14,fault_code_type_1_count_per_usage1_rollingstd_14,fault_code_type_2_count_per_usage1_rollingstd_14,fault_code_type_3_count_per_usage1_rollingstd_14,fault_code_type_4_count_per_usage1_rollingstd_14,fault_code_type_1_count_per_usage2_rollingstd_14,fault_code_type_2_count_per_usage2_rollingstd_14,fault_code_type_3_count_per_usage2_rollingstd_14,fault_code_type_4_count_per_usage2_rollingstd_14,warn_type1_total_rollingstd_30,warn_type2_total_rollingstd_30,problem_type_1_rollingstd_30,problem_type_2_rollingstd_30,problem_type_3_rollingstd_30,problem_type_4_rollingstd_30,problem_type_1_per_usage1_rollingstd_30,problem_type_2_per_usage1_rollingstd_30,problem_type_3_per_usage1_rollingstd_30,problem_type_4_per_usage1_rollingstd_30,problem_type_1_per_usage2_rollingstd_30,problem_type_2_per_usage2_rollingstd_30,problem_type_3_per_usage2_rollingstd_30,problem_type_4_per_usage2_rollingstd_30,fault_code_type_1_count_rollingstd_30,fault_code_type_2_count_rollingstd_30,fault_code_type_3_count_rollingstd_30,fault_code_type_4_count_rollingstd_30,fault_code_type_1_count_per_usage1_rollingstd_30,fault_code_type_2_count_per_usage1_rollingstd_30,fault_code_type_3_count_per_usage1_rollingstd_30,fault_code_type_4_count_per_usage1_rollingstd_30,fault_code_type_1_count_per_usage2_rollingstd_30,fault_code_type_2_count_per_usage2_rollingstd_30,fault_code_type_3_count_per_usage2_rollingstd_30,fault_code_type_4_count_per_usage2_rollingstd_30,warn_type1_total_rollingstd_90,warn_type2_total_rollingstd_90,problem_type_1_rollingstd_90,problem_type_2_rollingstd_90,problem_type_3_rollingstd_90,problem_type_4_rollingstd_90,problem_type_1_per_usage1_rollingstd_90,problem_type_2_per_usage1_rollingstd_90,problem_type_3_per_usage1_rollingstd_90,problem_type_4_per_usage1_rollingstd_90,problem_type_1_per_usage2_rollingstd_90,problem_type_2_per_usage2_rollingstd_90,problem_type_3_per_usage2_rollingstd_90,problem_type_4_per_usage2_rollingstd_90,fault_code_type_1_count_rollingstd_90,fault_code_type_2_count_rollingstd_90,fault_code_type_3_count_rollingstd_90,fault_code_type_4_count_rollingstd_90,fault_code_type_1_count_per_usage1_rollingstd_90,fault_code_type_2_count_per_usage1_rollingstd_90,fault_code_type_3_count_per_usage1_rollingstd_90,fault_code_type_4_count_per_usage1_rollingstd_90,fault_code_type_1_count_per_usage2_rollingstd_90,fault_code_type_2_count_per_usage2_rollingstd_90,fault_code_type_3_count_per_usage2_rollingstd_90,fault_code_type_4_count_per_usage2_rollingstd_90,date_month,date_week,date_day,version
N0002,12/10/2015,0.5,0.0,0.0,3.4034296427770223,0.0,0.0,0.0,0.023872608348030337,0.0,0.0,0.0,0.03005091484113335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3535533905932738,0.0,0.0,13.152267593732377,0.0,0.0,0.0,0.05063589097213403,0.0,0.0,0.0,0.06527649118344946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581988897471611,0.0,0.0,12.105882080723443,0.0,0.0,0.0,0.04737948066436997,0.0,0.0,0.0,0.06062821851670747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1796053020267749,0.0,0.0,12.532881483504497,0.0,0.0,0.0,0.04629057968721877,0.0,0.0,0.0,0.05862343641196904,0.0,0.0,0.1796053020267749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14742395237484898,0.0,0.0,13.819470965915366,0.0,0.0,0.0,0.047984057875245414,0.0,0.0,0.0,0.06029721898565456,0.0,0.0,0.17953950048508058,0.10482848367219183,0.10482848367219183,0.0,0.0,3.9261604371607436E-4,3.9261604371607436E-4,0.0,0.0,5.088761343310283E-4,5.088761343310283E-4,0.0,12,50,10,0
N0003,12/08/2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,49,8,0
N0003,12/09/2012,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0072287696144518535,0.0,0.0,0.0,0.009841899600865232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0072287696144518535,0.0,0.0,0.0,0.009841899600865232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0072287696144518535,0.0,0.0,0.0,0.009841899600865232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0072287696144518535,0.0,0.0,0.0,0.009841899600865232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0072287696144518535,0.0,0.0,0.0,0.009841899600865232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,49,9,0
N0003,12/10/2012,0.0,0.0,0.0,21.07921567168317,0.0,0.0,0.0,0.013872590132930069,0.0,0.0,0.0,0.01349973973015378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.07921567168317,0.0,0.0,0.0,0.013872590132930069,0.0,0.0,0.0,0.01349973973015378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.07921567168317,0.0,0.0,0.0,0.013872590132930069,0.0,0.0,0.0,0.01349973973015378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.07921567168317,0.0,0.0,0.0,0.013872590132930069,0.0,0.0,0.0,0.01349973973015378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.07921567168317,0.0,0.0,0.0,0.013872590132930069,0.0,0.0,0.0,0.01349973973015378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,50,10,0
N0003,12/11/2012,0.0,0.0,0.0,25.024987512484397,0.0,0.0,0.0,0.01805577925570674,0.0,0.0,0.0,0.017358134979195423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.024987512484397,0.0,0.0,0.0,0.01805577925570674,0.0,0.0,0.0,0.017358134979195423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.024987512484397,0.0,0.0,0.0,0.01805577925570674,0.0,0.0,0.0,0.017358134979195423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.024987512484397,0.0,0.0,0.0,0.01805577925570674,0.0,0.0,0.0,0.017358134979195423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.024987512484397,0.0,0.0,0.0,0.01805577925570674,0.0,0.0,0.0,0.017358134979195423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,50,11,0
N0003,12/12/2012,0.0,0.0,0.0,20.493901531919196,0.0,0.0,0.0,0.012728840879238392,0.0,0.0,0.0,0.011268958650564096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24859546128699,0.0,0.0,0.0,0.015649567256712,0.0,0.0,0.0,0.015034844858431838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24859546128699,0.0,0.0,0.0,0.015649567256712,0.0,0.0,0.0,0.015034844858431838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24859546128699,0.0,0.0,0.0,0.015649567256712,0.0,0.0,0.0,0.015034844858431838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.24859546128699,0.0,0.0,0.0,0.015649567256712,0.0,0.0,0.0,0.015034844858431838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,50,12,0
N0003,12/13/2012,0.0,0.0,0.0,10.372238588334406,0.0,0.0,0.0,0.014410345779790026,0.0,0.0,0.0,0.015373508137700389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8997487421324,0.0,0.0,0.0,0.015099838306145457,0.0,0.0,0.0,0.015143435721596073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8997487421324,0.0,0.0,0.0,0.015099838306145457,0.0,0.0,0.0,0.015143435721596073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8997487421324,0.0,0.0,0.0,0.015099838306145457,0.0,0.0,0.0,0.015143435721596073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8997487421324,0.0,0.0,0.0,0.015099838306145457,0.0,0.0,0.0,0.015143435721596073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,50,13,0
N0003,12/14/2012,0.0,0.0,0.0,10.340051579497398,0.0,0.0,0.0,0.01427817505622784,0.0,0.0,0.0,0.01521865365426501,0.0,0.0,0.5,0.0,0.0,0.0,6.321112515802782E-4,0.0,0.0,0.0,6.925207756232687E-4,0.0,0.0,0.0,0.0,0.0,0.0,18.63560340546327,0.0,0.0,0.0,0.01380587505308916,0.0,0.0,0.0,0.013827166869525422,0.0,0.0,0.37796447300922725,0.0,0.0,0.0,4.778311921734858E-4,0.0,0.0,0.0,5.234965000127801E-4,0.0,0.0,0.0,0.0,0.0,0.0,18.63560340546327,0.0,0.0,0.0,0.01380587505308916,0.0,0.0,0.0,0.013827166869525422,0.0,0.0,0.37796447300922725,0.0,0.0,0.0,4.778311921734858E-4,0.0,0.0,0.0,5.234965000127801E-4,0.0,0.0,0.0,0.0,0.0,0.0,18.63560340546327,0.0,0.0,0.0,0.01380587505308916,0.0,0.0,0.0,0.013827166869525422,0.0,0.0,0.37796447300922725,0.0,0.0,0.0,4.778311921734858E-4,0.0,0.0,0.0,5.234965000127801E-4,0.0,0.0,0.0,0.0,0.0,0.0,18.63560340546327,0.0,0.0,0.0,0.01380587505308916,0.0,0.0,0.0,0.013827166869525422,0.0,0.0,0.37796447300922725,0.0,0.0,0.0,4.778311921734858E-4,0.0,0.0,0.0,5.234965000127801E-4,0.0,0.0,0.0,12,50,14,0
N0003,12/15/2012,0.0,0.0,0.0,14.16568624058385,0.0,0.0,0.0,0.0069999817388910245,0.0,0.0,0.0,0.00782423218228402,0.0,0.0,0.5,0.0,0.0,0.0,6.321112515802782E-4,0.0,0.0,0.0,6.925207756232688E-4,0.0,0.0,0.0,0.0,0.0,0.0,18.863702863284445,0.0,0.0,0.0,0.012950238316375836,0.0,0.0,0.0,0.012967910584304954,0.0,0.0,0.3535533905932738,0.0,0.0,0.0,4.4697015245673044E-4,0.0,0.0,0.0,4.896861365557808E-4,0.0,0.0,0.0,0.0,0.0,0.0,18.863702863284445,0.0,0.0,0.0,0.012950238316375836,0.0,0.0,0.0,0.012967910584304954,0.0,0.0,0.3535533905932738,0.0,0.0,0.0,4.4697015245673044E-4,0.0,0.0,0.0,4.896861365557808E-4,0.0,0.0,0.0,0.0,0.0,0.0,18.863702863284445,0.0,0.0,0.0,0.012950238316375836,0.0,0.0,0.0,0.012967910584304954,0.0,0.0,0.3535533905932738,0.0,0.0,0.0,4.4697015245673044E-4,0.0,0.0,0.0,4.896861365557808E-4,0.0,0.0,0.0,0.0,0.0,0.0,18.863702863284445,0.0,0.0,0.0,0.012950238316375836,0.0,0.0,0.0,0.012967910584304954,0.0,0.0,0.3535533905932738,0.0,0.0,0.0,4.4697015245673044E-4,0.0,0.0,0.0,4.896861365557808E-4,0.0,0.0,0.0,12,50,15,0
N0003,12/16/2012,0.0,0.0,0.0,16.901676445449624,0.0,0.0,0.0,0.00871440225202977,0.0,0.0,0.0,0.009036230267854876,0.0,0.0,0.5,0.0,0.0,0.0,6.321112515802782E-4,0.0,0.0,0.0,6.925207756232688E-4,0.0,0.0,0.0,0.0,0.0,0.0,19.039432764659768,0.0,0.0,0.0,0.013119821379496042,0.0,0.0,0.0,0.013363247072538895,0.0,0.0,0.3535533905932738,0.0,0.0,0.0,4.4697015245673044E-4,0.0,0.0,0.0,4.896861365557808E-4,0.0,0.0,0.0,0.0,0.0,0.0,19.35702571275981,0.0,0.0,0.0,0.013518164533887881,0.0,0.0,0.0,0.013689256915503645,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,4.214075010535188E-4,0.0,0.0,0.0,4.616805170821791E-4,0.0,0.0,0.0,0.0,0.0,0.0,19.35702571275981,0.0,0.0,0.0,0.013518164533887881,0.0,0.0,0.0,0.013689256915503645,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,4.214075010535188E-4,0.0,0.0,0.0,4.616805170821791E-4,0.0,0.0,0.0,0.0,0.0,0.0,19.35702571275981,0.0,0.0,0.0,0.013518164533887881,0.0,0.0,0.0,0.013689256915503645,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,4.214075010535188E-4,0.0,0.0,0.0,4.616805170821791E-4,0.0,0.0,0.0,12,50,16,0
N0003,12/17/2012,0.0,0.0,0.0,16.45954636879968,0.0,0.0,0.0,0.00871418427318428,0.0,0.0,0.0,0.008987036648169404,0.0,0.0,0.5,0.0,0.0,0.0,6.321112515802782E-4,0.0,0.0,0.0,6.925207756232688E-4,0.0,0.0,0.0,0.0,0.0,0.0,16.97687502793979,0.0,0.0,0.0,0.013510840288014468,0.0,0.0,0.0,0.014136885564052355,0.0,0.0,0.3535533905932738,0.0,0.0,0.0,4.4697015245673044E-4,0.0,0.0,0.0,4.896861365557808E-4,0.0,0.0,0.0,0.0,0.0,0.0,18.251636151924085,0.0,0.0,0.0,0.013066960818257365,0.0,0.0,0.0,0.013381463298254896,0.0,0.0,0.31622776601683794,0.0,0.0,0.0,3.997822579226776E-4,0.0,0.0,0.0,4.3798859559118823E-4,0.0,0.0,0.0,0.0,0.0,0.0,18.251636151924085,0.0,0.0,0.0,0.013066960818257365,0.0,0.0,0.0,0.013381463298254896,0.0,0.0,0.31622776601683794,0.0,0.0,0.0,3.997822579226776E-4,0.0,0.0,0.0,4.3798859559118823E-4,0.0,0.0,0.0,0.0,0.0,0.0,18.251636151924085,0.0,0.0,0.0,0.013066960818257365,0.0,0.0,0.0,0.013381463298254896,0.0,0.0,0.31622776601683794,0.0,0.0,0.0,3.997822579226776E-4,0.0,0.0,0.0,4.3798859559118823E-4,0.0,0.0,0.0,12,51,17,0
N0003,12/18/2012,0.0,0.0,0.0,13.375973484822204,0.0,0.0,0.0,0.005807470578157378,0.0,0.0,0.0,0.0060597064356377565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.344505411386947,0.0,0.0,0.0,0.012850643902589462,0.0,0.0,0.0,0.013474401371576844,0.0,0.0,0.3535533905932738,0.0,0.0,0.0,4.4697015245673044E-4,0.0,0.0,0.0,4.896861365557808E-4,0.0,0.0,0.0,0.0,0.0,0.0,17.432467097083794,0.0,0.0,0.0,0.01244228176977333,0.0,0.0,0.0,0.012790198607847138,0.0,0.0,0.30151134457776363,0.0,0.0,0.0,3.811774267734054E-4,0.0,0.0,0.0,4.1760574041241496E-4,0.0,0.0,0.0,0.0,0.0,0.0,17.432467097083794,0.0,0.0,0.0,0.01244228176977333,0.0,0.0,0.0,0.012790198607847138,0.0,0.0,0.30151134457776363,0.0,0.0,0.0,3.811774267734054E-4,0.0,0.0,0.0,4.1760574041241496E-4,0.0,0.0,0.0,0.0,0.0,0.0,17.432467097083794,0.0,0.0,0.0,0.01244228176977333,0.0,0.0,0.0,0.012790198607847138,0.0,0.0,0.30151134457776363,0.0,0.0,0.0,3.811774267734054E-4,0.0,0.0,0.0,4.1760574041241496E-4,0.0,0.0,0.0,12,51,18,0
N0003,12/19/2012,0.0,0.0,0.0,12.230426539304887,0.0,0.0,0.0,0.0048382803681045715,0.0,0.0,0.0,0.004415238125282796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.850097275896395,0.0,0.0,0.0,0.007327186291571878,0.0,0.0,0.0,0.007887919682338042,0.0,0.0,0.3535533905932738,0.0,0.0,0.0,4.4697015245673044E-4,0.0,0.0,0.0,4.896861365557809E-4,0.0,0.0,0.0,0.0,0.0,0.0,16.62327685305558,0.0,0.0,0.0,0.012020424305955022,0.0,0.0,0.0,0.012427570278998544,0.0,0.0,0.28867513459481287,0.0,0.0,0.0,3.6494960125766485E-4,0.0,0.0,0.0,3.998270562255026E-4,0.0,0.0,0.0,0.0,0.0,0.0,16.62327685305558,0.0,0.0,0.0,0.012020424305955022,0.0,0.0,0.0,0.012427570278998544,0.0,0.0,0.28867513459481287,0.0,0.0,0.0,3.6494960125766485E-4,0.0,0.0,0.0,3.998270562255026E-4,0.0,0.0,0.0,0.0,0.0,0.0,16.62327685305558,0.0,0.0,0.0,0.012020424305955022,0.0,0.0,0.0,0.012427570278998544,0.0,0.0,0.28867513459481287,0.0,0.0,0.0,3.6494960125766485E-4,0.0,0.0,0.0,3.998270562255026E-4,0.0,0.0,0.0,12,51,19,0
N0003,12/20/2012,0.0,0.0,0.0,4.546060565661953,0.0,0.0,0.0,0.0047465081334798105,0.0,0.0,0.0,0.005175133243975519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.829140773047358,0.0,0.0,0.0,0.0067431778317547575,0.0,0.0,0.0,0.007231537328899134,0.0,0.0,0.3535533905932738,0.0,0.0,0.0,4.4697015245673044E-4,0.0,0.0,0.0,4.896861365557809E-4,0.0,0.0,0.0,0.0,0.0,0.0,15.971930506440483,0.0,0.0,0.0,0.012146476569966523,0.0,0.0,0.0,0.012730867286385639,0.0,0.0,0.2773500981126145,0.0,0.0,0.0,3.5063223528775545E-4,0.0,0.0,0.0,3.84141410128275E-4,0.0,0.0,0.0,0.0,0.0,0.0,15.971930506440483,0.0,0.0,0.0,0.012146476569966523,0.0,0.0,0.0,0.012730867286385639,0.0,0.0,0.2773500981126145,0.0,0.0,0.0,3.5063223528775545E-4,0.0,0.0,0.0,3.84141410128275E-4,0.0,0.0,0.0,0.0,0.0,0.0,15.971930506440483,0.0,0.0,0.0,0.012146476569966523,0.0,0.0,0.0,0.012730867286385639,0.0,0.0,0.2773500981126145,0.0,0.0,0.0,3.5063223528775545E-4,0.0,0.0,0.0,3.84141410128275E-4,0.0,0.0,0.0,12,51,20,0
N0003,12/21/2012,0.0,0.0,0.0,7.135591542869215,0.0,0.0,0.0,0.00888834828154064,0.0,0.0,0.0,0.01000136085228227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.691391908353811,0.0,0.0,0.0,0.008150413226300937,0.0,0.0,0.0,0.008805224664647416,0.0,0.0,0.3535533905932738,0.0,0.0,0.0,4.4697015245673044E-4,0.0,0.0,0.0,4.896861365557809E-4,0.0,0.0,0.0,0.0,0.0,0.0,15.652124807482561,0.0,0.0,0.0,0.011889230064444407,0.0,0.0,0.0,0.012469085593028825,0.0,0.0,0.2672612419124244,0.0,0.0,0.0,3.3787767624832415E-4,0.0,0.0,0.0,3.7016792508646036E-4,0.0,0.0,0.0,0.0,0.0,0.0,15.652124807482561,0.0,0.0,0.0,0.011889230064444407,0.0,0.0,0.0,0.012469085593028825,0.0,0.0,0.2672612419124244,0.0,0.0,0.0,3.3787767624832415E-4,0.0,0.0,0.0,3.7016792508646036E-4,0.0,0.0,0.0,0.0,0.0,0.0,15.652124807482561,0.0,0.0,0.0,0.011889230064444407,0.0,0.0,0.0,0.012469085593028825,0.0,0.0,0.2672612419124244,0.0,0.0,0.0,3.3787767624832415E-4,0.0,0.0,0.0,3.7016792508646036E-4,0.0,0.0,0.0,12,51,21,0
N0003,12/22/2012,0.0,0.0,0.0,10.754843869934453,0.0,0.0,0.0,0.009758315872805207,0.0,0.0,0.0,0.01180842115497945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.648881000827014,0.0,0.0,0.0,0.007765038072358788,0.0,0.0,0.0,0.00906825965518279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.590595455808181,0.0,0.0,0.0,0.011513861278561502,0.0,0.0,0.0,0.012185950268055655,0.0,0.0,0.2581988897471611,0.0,0.0,0.0,3.2642084670943256E-4,0.0,0.0,0.0,3.576161907855417E-4,0.0,0.0,0.0,0.0,0.0,0.0,15.590595455808181,0.0,0.0,0.0,0.011513861278561502,0.0,0.0,0.0,0.012185950268055655,0.0,0.0,0.2581988897471611,0.0,0.0,0.0,3.2642084670943256E-4,0.0,0.0,0.0,3.576161907855417E-4,0.0,0.0,0.0,0.0,0.0,0.0,15.590595455808181,0.0,0.0,0.0,0.011513861278561502,0.0,0.0,0.0,0.012185950268055655,0.0,0.0,0.2581988897471611,0.0,0.0,0.0,3.2642084670943256E-4,0.0,0.0,0.0,3.576161907855417E-4,0.0,0.0,0.0,12,51,22,0
N0003,12/23/2012,0.0,0.0,0.0,12.526638282742368,0.0,0.0,0.0,0.019215702153274214,0.0,0.0,0.0,0.02190702341353741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.510864433221338,0.0,0.0,0.0,0.015277150541558645,0.0,0.0,0.0,0.017441891504920592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.174226268813273,0.0,0.0,0.0,0.01367982512367595,0.0,0.0,0.0,0.014989062547827415,0.0,0.0,0.2581988897471611,0.0,0.0,0.0,3.2642084670943256E-4,0.0,0.0,0.0,3.576161907855417E-4,0.0,0.0,0.0,0.0,0.0,0.0,15.53799107563995,0.0,0.0,0.0,0.013823571886642816,0.0,0.0,0.0,0.01501233818378245,0.0,0.0,0.24999999999999997,0.0,0.0,0.0,3.160556257901391E-4,0.0,0.0,0.0,3.4626038781163435E-4,0.0,0.0,0.0,0.0,0.0,0.0,15.53799107563995,0.0,0.0,0.0,0.013823571886642816,0.0,0.0,0.0,0.01501233818378245,0.0,0.0,0.24999999999999997,0.0,0.0,0.0,3.160556257901391E-4,0.0,0.0,0.0,3.4626038781163435E-4,0.0,0.0,0.0,12,51,23,0
