deviceid,date,warn_type1_total_rollingmean_3,warn_type2_total_rollingmean_3,problem_type_1_rollingmean_3,problem_type_2_rollingmean_3,problem_type_3_rollingmean_3,problem_type_4_rollingmean_3,problem_type_1_per_usage1_rollingmean_3,problem_type_2_per_usage1_rollingmean_3,problem_type_3_per_usage1_rollingmean_3,problem_type_4_per_usage1_rollingmean_3,problem_type_1_per_usage2_rollingmean_3,problem_type_2_per_usage2_rollingmean_3,problem_type_3_per_usage2_rollingmean_3,problem_type_4_per_usage2_rollingmean_3,fault_code_type_1_count_rollingmean_3,fault_code_type_2_count_rollingmean_3,fault_code_type_3_count_rollingmean_3,fault_code_type_4_count_rollingmean_3,fault_code_type_1_count_per_usage1_rollingmean_3,fault_code_type_2_count_per_usage1_rollingmean_3,fault_code_type_3_count_per_usage1_rollingmean_3,fault_code_type_4_count_per_usage1_rollingmean_3,fault_code_type_1_count_per_usage2_rollingmean_3,fault_code_type_2_count_per_usage2_rollingmean_3,fault_code_type_3_count_per_usage2_rollingmean_3,fault_code_type_4_count_per_usage2_rollingmean_3,warn_type1_total_rollingmean_7,warn_type2_total_rollingmean_7,problem_type_1_rollingmean_7,problem_type_2_rollingmean_7,problem_type_3_rollingmean_7,problem_type_4_rollingmean_7,problem_type_1_per_usage1_rollingmean_7,problem_type_2_per_usage1_rollingmean_7,problem_type_3_per_usage1_rollingmean_7,problem_type_4_per_usage1_rollingmean_7,problem_type_1_per_usage2_rollingmean_7,problem_type_2_per_usage2_rollingmean_7,problem_type_3_per_usage2_rollingmean_7,problem_type_4_per_usage2_rollingmean_7,fault_code_type_1_count_rollingmean_7,fault_code_type_2_count_rollingmean_7,fault_code_type_3_count_rollingmean_7,fault_code_type_4_count_rollingmean_7,fault_code_type_1_count_per_usage1_rollingmean_7,fault_code_type_2_count_per_usage1_rollingmean_7,fault_code_type_3_count_per_usage1_rollingmean_7,fault_code_type_4_count_per_usage1_rollingmean_7,fault_code_type_1_count_per_usage2_rollingmean_7,fault_code_type_2_count_per_usage2_rollingmean_7,fault_code_type_3_count_per_usage2_rollingmean_7,fault_code_type_4_count_per_usage2_rollingmean_7,warn_type1_total_rollingmean_14,warn_type2_total_rollingmean_14,problem_type_1_rollingmean_14,problem_type_2_rollingmean_14,problem_type_3_rollingmean_14,problem_type_4_rollingmean_14,problem_type_1_per_usage1_rollingmean_14,problem_type_2_per_usage1_rollingmean_14,problem_type_3_per_usage1_rollingmean_14,problem_type_4_per_usage1_rollingmean_14,problem_type_1_per_usage2_rollingmean_14,problem_type_2_per_usage2_rollingmean_14,problem_type_3_per_usage2_rollingmean_14,problem_type_4_per_usage2_rollingmean_14,fault_code_type_1_count_rollingmean_14,fault_code_type_2_count_rollingmean_14,fault_code_type_3_count_rollingmean_14,fault_code_type_4_count_rollingmean_14,fault_code_type_1_count_per_usage1_rollingmean_14,fault_code_type_2_count_per_usage1_rollingmean_14,fault_code_type_3_count_per_usage1_rollingmean_14,fault_code_type_4_count_per_usage1_rollingmean_14,fault_code_type_1_count_per_usage2_rollingmean_14,fault_code_type_2_count_per_usage2_rollingmean_14,fault_code_type_3_count_per_usage2_rollingmean_14,fault_code_type_4_count_per_usage2_rollingmean_14,warn_type1_total_rollingmean_30,warn_type2_total_rollingmean_30,problem_type_1_rollingmean_30,problem_type_2_rollingmean_30,problem_type_3_rollingmean_30,problem_type_4_rollingmean_30,problem_type_1_per_usage1_rollingmean_30,problem_type_2_per_usage1_rollingmean_30,problem_type_3_per_usage1_rollingmean_30,problem_type_4_per_usage1_rollingmean_30,problem_type_1_per_usage2_rollingmean_30,problem_type_2_per_usage2_rollingmean_30,problem_type_3_per_usage2_rollingmean_30,problem_type_4_per_usage2_rollingmean_30,fault_code_type_1_count_rollingmean_30,fault_code_type_2_count_rollingmean_30,fault_code_type_3_count_rollingmean_30,fault_code_type_4_count_rollingmean_30,fault_code_type_1_count_per_usage1_rollingmean_30,fault_code_type_2_count_per_usage1_rollingmean_30,fault_code_type_3_count_per_usage1_rollingmean_30,fault_code_type_4_count_per_usage1_rollingmean_30,fault_code_type_1_count_per_usage2_rollingmean_30,fault_code_type_2_count_per_usage2_rollingmean_30,fault_code_type_3_count_per_usage2_rollingmean_30,fault_code_type_4_count_per_usage2_rollingmean_30,warn_type1_total_rollingmean_90,warn_type2_total_rollingmean_90,problem_type_1_rollingmean_90,problem_type_2_rollingmean_90,problem_type_3_rollingmean_90,problem_type_4_rollingmean_90,problem_type_1_per_usage1_rollingmean_90,problem_type_2_per_usage1_rollingmean_90,problem_type_3_per_usage1_rollingmean_90,problem_type_4_per_usage1_rollingmean_90,problem_type_1_per_usage2_rollingmean_90,problem_type_2_per_usage2_rollingmean_90,problem_type_3_per_usage2_rollingmean_90,problem_type_4_per_usage2_rollingmean_90,fault_code_type_1_count_rollingmean_90,fault_code_type_2_count_rollingmean_90,fault_code_type_3_count_rollingmean_90,fault_code_type_4_count_rollingmean_90,fault_code_type_1_count_per_usage1_rollingmean_90,fault_code_type_2_count_per_usage1_rollingmean_90,fault_code_type_3_count_per_usage1_rollingmean_90,fault_code_type_4_count_per_usage1_rollingmean_90,fault_code_type_1_count_per_usage2_rollingmean_90,fault_code_type_2_count_per_usage2_rollingmean_90,fault_code_type_3_count_per_usage2_rollingmean_90,fault_code_type_4_count_per_usage2_rollingmean_90,date_month,date_week,date_day,version
N0003,05/06/2014,0.0,0.0,0.5,32.0,0.0,0.0,0.0033112582781456954,0.07659098289108746,0.0,0.0,0.004166666666666667,0.08862373737373737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,32.625,0.0,0.0,0.0016556291390728477,0.0630882117254679,0.0,0.0,0.0020833333333333333,0.07159162009064655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,28.6,0.0,0.0,8.830022075055188E-4,0.053731499079927254,0.0,0.0,0.0011111111111111111,0.06063154877588983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,27.322580645161292,0.0,0.0,4.756946649704607E-4,0.05368154749517395,0.0,0.0,5.919409145215596E-4,0.06064031549916711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.0,0.23076923076923078,27.076923076923077,0.0,0.0,9.224508825148648E-4,0.053828229756684054,0.0,0.0,0.0011780582582847146,0.06128674211066313,0.0,0.0,0.03296703296703297,0.03296703296703297,0.02197802197802198,0.0,8.373269332747675E-5,5.102091223976031E-5,3.3494578923953306E-5,0.0,9.530767459652765E-5,5.653630385593499E-5,3.7017634248455434E-5,0.0,5,19,6,0
N0003,05/07/2014,0.0,0.0,0.5,36.25,0.0,0.0,0.0033112582781456954,0.06680150612047861,0.0,0.0,0.004166666666666667,0.07630224660397074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,31.0,0.0,0.0,0.0016556291390728477,0.06131293750350056,0.0,0.0,0.0020833333333333333,0.0699005304804761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,28.8,0.0,0.0,8.830022075055188E-4,0.054287332069483676,0.0,0.0,0.0011111111111111111,0.06126787384709764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,27.967741935483872,0.0,0.0,4.756946649704607E-4,0.05369962957261659,0.0,0.0,5.919409145215596E-4,0.0605981811411262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.0,0.21978021978021978,26.967032967032967,0.0,0.0,9.057248383915604E-4,0.05371829116134871,0.0,0.0,0.0011597432399696962,0.06117748355312872,0.0,0.0,0.03296703296703297,0.03296703296703297,0.02197802197802198,0.0,8.373269332747675E-5,5.102091223976031E-5,3.3494578923953306E-5,0.0,9.530767459652765E-5,5.653630385593499E-5,3.7017634248455434E-5,0.0,5,19,7,0
N0003,05/08/2014,0.0,0.0,0.25,40.75,0.0,0.0,3.681885125184094E-4,0.05926705245371115,0.0,0.0,4.051863857374392E-4,0.0651359851236898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,30.625,0.0,0.0,0.0018397233953320524,0.060210447102489316,0.0,0.0,0.002285926526202053,0.06860727429230697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,28.733333333333334,0.0,0.0,9.811858108437614E-4,0.053704124833874184,0.0,0.0,0.0012191608139744284,0.06063483688738431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,27.838709677419356,0.0,0.0,5.232028601341265E-4,0.05343459542830077,0.0,0.0,6.442230288102616E-4,0.060325259717629205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.0,0.21978021978021978,26.78021978021978,0.0,0.0,9.054829234372947E-4,0.053432033195966205,0.0,0.0,0.001159656218517342,0.06087070392642871,0.0,0.0,0.03296703296703297,0.03296703296703297,0.02197802197802198,0.0,8.373269332747675E-5,5.102091223976031E-5,3.3494578923953306E-5,0.0,9.530767459652765E-5,5.653630385593499E-5,3.7017634248455434E-5,0.0,5,19,8,0
N0003,05/09/2014,0.0,0.0,0.25,39.5,0.0,0.0,3.681885125184094E-4,0.058150971030142024,0.0,0.0,4.051863857374392E-4,0.06343735263035534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,32.0,0.0,0.0,0.0018397233953320524,0.0631696605212506,0.0,0.0,0.002285926526202053,0.07179576346056377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,30.2,0.0,0.0,9.811858108437614E-4,0.05601060652152746,0.0,0.0,0.0012191608139744284,0.06304558769723295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,27.483870967741936,0.0,0.0,5.232028601341265E-4,0.053126997554704194,0.0,0.0,6.442230288102616E-4,0.05998491849675719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.0,0.21978021978021978,26.835164835164836,0.0,0.0,9.054829234372947E-4,0.053557658794281225,0.0,0.0,0.001159656218517342,0.06099462723540761,0.0,0.0,0.03296703296703297,0.03296703296703297,0.02197802197802198,0.0,8.373269332747675E-5,5.102091223976031E-5,3.3494578923953306E-5,0.0,9.530767459652765E-5,5.653630385593499E-5,3.7017634248455434E-5,0.0,5,19,9,0
N0003,05/10/2014,0.0,0.0,0.25,27.75,0.0,0.0,3.681885125184094E-4,0.06277499056891428,0.0,0.0,4.051863857374392E-4,0.06921069346275127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,29.875,0.0,0.0,0.0018397233953320524,0.06968298673000087,0.0,0.0,0.002285926526202053,0.07891721541824433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,28.466666666666665,0.0,0.0,9.811858108437614E-4,0.05867937458036643,0.0,0.0,0.0012191608139744284,0.06592789072593727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,26.677419354838708,0.0,0.0,5.232028601341265E-4,0.05446612666322246,0.0,0.0,6.442230288102616E-4,0.06147852476265824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.0,0.2087912087912088,26.846153846153847,0.0,0.0,8.476460234951318E-4,0.053896886569119305,0.0,0.0,0.0010892138403826562,0.06129026335781539,0.0,0.0,0.03296703296703297,0.03296703296703297,0.02197802197802198,0.0,8.373269332747675E-5,5.102091223976031E-5,3.3494578923953306E-5,0.0,9.530767459652765E-5,5.653630385593499E-5,3.7017634248455434E-5,0.0,5,19,10,0
N0003,05/11/2014,0.0,0.0,0.25,22.5,0.0,0.0,3.681885125184094E-4,0.06034328743541639,0.0,0.0,4.051863857374392E-4,0.06714922419738396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,29.375,0.0,0.0,0.0018397233953320524,0.0635723967779475,0.0,0.0,0.002285926526202053,0.07172573540067735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,28.6,0.0,0.0,9.811858108437614E-4,0.05964510246968953,0.0,0.0,0.0012191608139744284,0.06711703974117325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,25.64516129032258,0.0,0.0,4.7476732782762644E-4,0.05380574952762896,0.0,0.0,5.899165228908524E-4,0.060817402081900215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.0,0.2087912087912088,26.824175824175825,0.0,0.0,8.476460234951318E-4,0.05376287423998501,0.0,0.0,0.0010892138403826562,0.061096961803743834,0.0,0.0,0.03296703296703297,0.03296703296703297,0.02197802197802198,0.0,8.373269332747675E-5,5.102091223976031E-5,3.3494578923953306E-5,0.0,9.530767459652765E-5,5.653630385593499E-5,3.7017634248455434E-5,0.0,5,19,11,0
N0003,05/12/2014,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.06071764984067521,0.0,0.0,0.0,0.06762478865686669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,31.625,0.0,0.0,1.840942562592047E-4,0.05999235114719317,0.0,0.0,2.025931928687196E-4,0.06638038689027825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,30.2,0.0,0.0,9.811858108437614E-4,0.06038475142247044,0.0,0.0,0.0012191608139744284,0.06783276905131831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,25.548387096774192,0.0,0.0,4.7476732782762644E-4,0.05369797616762531,0.0,0.0,5.899165228908524E-4,0.06072191889509641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.0,0.2087912087912088,26.494505494505493,0.0,0.0,8.476460234951318E-4,0.05338764416768955,0.0,0.0,0.0010892138403826562,0.060701486993332165,0.0,0.0,0.03296703296703297,0.03296703296703297,0.02197802197802198,0.0,8.373269332747675E-5,5.102091223976031E-5,3.3494578923953306E-5,0.0,9.530767459652765E-5,5.653630385593499E-5,3.7017634248455434E-5,0.0,5,20,12,0
N0003,05/13/2014,0.0,0.0,0.25,25.25,0.0,0.0,3.61271676300578E-4,0.06380699293479837,0.0,0.0,3.9184952978056425E-4,0.07103076552995935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,32.375,0.0,0.0,3.6473009440949374E-4,0.0609789819824702,0.0,0.0,3.985179577590017E-4,0.06723405908015734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,30.6,0.0,0.0,0.0010775249245239154,0.06078285651178332,0.0,0.0,0.001323654021915912,0.06823083841490493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,26.806451612903224,0.0,0.0,5.213830279954429E-4,0.053993287811328027,0.0,0.0,6.404777525399575E-4,0.06083999601822905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.0,0.21978021978021978,26.47252747252747,0.0,0.0,8.635260971786737E-4,0.05349932064254709,0.0,0.0,0.0011064379955378458,0.06082043286060806,0.0,0.0,0.03296703296703297,0.03296703296703297,0.02197802197802198,0.0,8.373269332747675E-5,5.102091223976031E-5,3.3494578923953306E-5,0.0,9.530767459652765E-5,5.653630385593499E-5,3.7017634248455434E-5,0.0,5,20,13,0
N0003,05/14/2014,0.0,0.0,0.25,30.75,0.0,0.0,3.61271676300578E-4,0.0528091826919641,0.0,0.0,3.9184952978056425E-4,0.058988951791159455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,29.25,0.0,0.0,3.6473009440949374E-4,0.057792086630439186,0.0,0.0,3.985179577590017E-4,0.06409982262695536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,30.333333333333332,0.0,0.0,0.0010775249245239154,0.060435200978924526,0.0,0.0,0.001323654021915912,0.06801857912856116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,27.612903225806452,0.0,0.0,5.213830279954429E-4,0.05378366801653829,0.0,0.0,6.404777525399575E-4,0.060460752862149574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.0,0.21978021978021978,26.494505494505493,0.0,0.0,8.635260971786737E-4,0.05349450563433253,0.0,0.0,0.0011064379955378458,0.0608293087315529,0.0,0.0,0.03296703296703297,0.03296703296703297,0.02197802197802198,0.0,8.373269332747675E-5,5.102091223976031E-5,3.3494578923953306E-5,0.0,9.530767459652765E-5,5.653630385593499E-5,3.7017634248455434E-5,0.0,5,20,14,0
N0003,05/15/2014,0.0,0.0,0.25,38.25,0.0,0.0,3.61271676300578E-4,0.05846547280749684,0.0,0.0,3.9184952978056425E-4,0.064879163110081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,30.375,0.0,0.0,3.6473009440949374E-4,0.059404380121456615,0.0,0.0,3.985179577590017E-4,0.06601419365373248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,30.6,0.0,0.0,0.0010775249245239154,0.0609472500226288,0.0,0.0,0.001323654021915912,0.06866467485485152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,27.322580645161292,0.0,0.0,5.213830279954429E-4,0.05346386486662396,0.0,0.0,6.404777525399575E-4,0.060179511906913306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.0,0.18681318681318682,26.571428571428573,0.0,0.0,8.143949005064935E-4,0.05367023585751744,0.0,0.0,0.0010531794608576632,0.0610511697037681,0.0,0.0,0.03296703296703297,0.03296703296703297,0.02197802197802198,0.0,8.373269332747675E-5,5.102091223976031E-5,3.3494578923953306E-5,0.0,9.530767459652765E-5,5.653630385593499E-5,3.7017634248455434E-5,0.0,5,20,15,0
N0003,05/16/2014,0.0,0.0,0.25,37.75,0.0,0.0,3.61271676300578E-4,0.05762544384177601,0.0,0.0,3.9184952978056425E-4,0.06417196479527056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,30.125,0.0,0.0,1.80635838150289E-4,0.059171546841225615,0.0,0.0,1.9592476489028212E-4,0.06589837672606862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,30.4,0.0,0.0,0.0010775249245239154,0.06106283484038547,0.0,0.0,0.001323654021915912,0.06891148845273816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,27.419354838709676,0.0,0.0,5.213830279954429E-4,0.05346709623268232,0.0,0.0,6.404777525399575E-4,0.06023211322561613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.0,0.18681318681318682,26.32967032967033,0.0,0.0,8.143949005064935E-4,0.05343491110714388,0.0,0.0,0.0010531794608576632,0.06081169771819836,0.0,0.0,0.03296703296703297,0.03296703296703297,0.02197802197802198,0.0,8.373269332747675E-5,5.102091223976031E-5,3.3494578923953306E-5,0.0,9.530767459652765E-5,5.653630385593499E-5,3.7017634248455434E-5,0.0,5,20,16,0
N0003,05/17/2014,0.0,0.0,0.0,25.25,0.0,0.0,0.0,0.042263974208392535,0.0,0.0,0.0,0.04776404321493518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,25.25,0.0,0.0,1.80635838150289E-4,0.05303548357159545,0.0,0.0,1.9592476489028212E-4,0.05939740437244727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,28.466666666666665,0.0,0.0,0.0010775249245239154,0.058830465484728436,0.0,0.0,0.001323654021915912,0.06641871585687278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,26.483870967741936,0.0,0.0,5.213830279954429E-4,0.052275000599319235,0.0,0.0,6.404777525399575E-4,0.058929263963045535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.0,0.18681318681318682,26.175824175824175,0.0,0.0,8.143949005064935E-4,0.052873606735734685,0.0,0.0,0.0010531794608576632,0.060128447557596276,0.0,0.0,0.03296703296703297,0.03296703296703297,0.02197802197802198,0.0,8.373269332747675E-5,5.102091223976031E-5,3.3494578923953306E-5,0.0,9.530767459652765E-5,5.653630385593499E-5,3.7017634248455434E-5,0.0,5,20,17,0
N0003,05/18/2014,0.0,0.0,0.0,19.25,0.0,0.0,0.0,0.05701051798719438,0.0,0.0,0.0,0.0652138348026578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,25.0,0.0,0.0,1.80635838150289E-4,0.054909850339579236,0.0,0.0,1.9592476489028212E-4,0.06210139329690863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,28.6,0.0,0.0,0.0010775249245239154,0.060751507405770365,0.0,0.0,0.001323654021915912,0.06847591791407484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,25.93548387096774,0.0,0.0,5.213830279954429E-4,0.05447201254566342,0.0,0.0,6.404777525399575E-4,0.06151256775602675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.0,0.18681318681318682,26.186813186813186,0.0,0.0,8.143949005064935E-4,0.05339242589566883,0.0,0.0,0.0010531794608576632,0.060720249178156376,0.0,0.0,0.03296703296703297,0.03296703296703297,0.02197802197802198,0.0,8.373269332747675E-5,5.102091223976031E-5,3.3494578923953306E-5,0.0,9.530767459652765E-5,5.653630385593499E-5,3.7017634248455434E-5,0.0,5,20,18,0
N0003,05/19/2014,0.0,0.0,0.0,18.25,0.0,0.0,0.0,0.054459034953423115,0.0,0.0,0.0,0.061854393274720164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,28.25,0.0,0.0,1.80635838150289E-4,0.05646225388045998,0.0,0.0,1.9592476489028212E-4,0.06336677819240058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,30.0,0.0,0.0,1.9452271701839667E-4,0.0591619682098703,0.0,0.0,2.125429108048009E-4,0.0659382294718638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,26.35483870967742,0.0,0.0,5.213830279954429E-4,0.055046396668553876,0.0,0.0,6.404777525399575E-4,0.06211705016610417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.0,0.18681318681318682,26.208791208791208,0.0,0.0,8.143949005064935E-4,0.05345863085706768,0.0,0.0,0.0010531794608576632,0.06079173905345336,0.0,0.0,0.03296703296703297,0.03296703296703297,0.02197802197802198,0.0,8.373269332747675E-5,5.102091223976031E-5,3.3494578923953306E-5,0.0,9.530767459652765E-5,5.653630385593499E-5,3.7017634248455434E-5,0.0,5,21,19,0
N0003,05/20/2014,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.05568016148011955,0.0,0.0,0.0,0.06298317674973297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,28.375,0.0,0.0,1.80635838150289E-4,0.05665280266094778,0.0,0.0,1.9592476489028212E-4,0.06357757077250176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,28.933333333333334,0.0,0.0,1.9452271701839667E-4,0.05772731789845491,0.0,0.0,2.125429108048009E-4,0.0643325557751277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,27.129032258064516,0.0,0.0,5.213830279954429E-4,0.05537635630523747,0.0,0.0,6.404777525399575E-4,0.062404906700220836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0989010989010989,0.0,0.18681318681318682,26.087912087912088,0.0,0.0,8.143949005064935E-4,0.05335314814321131,0.0,0.0,0.0010531794608576632,0.06068607574790295,0.0,0.0,0.03296703296703297,0.03296703296703297,0.02197802197802198,0.0,8.373269332747675E-5,5.102091223976031E-5,3.3494578923953306E-5,0.0,9.530767459652765E-5,5.653630385593499E-5,3.7017634248455434E-5,0.0,5,21,20,0
