deviceid,date,warn_type1_total_rollingmax_3,warn_type2_total_rollingmax_3,problem_type_1_rollingmax_3,problem_type_2_rollingmax_3,problem_type_3_rollingmax_3,problem_type_4_rollingmax_3,problem_type_1_per_usage1_rollingmax_3,problem_type_2_per_usage1_rollingmax_3,problem_type_3_per_usage1_rollingmax_3,problem_type_4_per_usage1_rollingmax_3,problem_type_1_per_usage2_rollingmax_3,problem_type_2_per_usage2_rollingmax_3,problem_type_3_per_usage2_rollingmax_3,problem_type_4_per_usage2_rollingmax_3,fault_code_type_1_count_rollingmax_3,fault_code_type_2_count_rollingmax_3,fault_code_type_3_count_rollingmax_3,fault_code_type_4_count_rollingmax_3,fault_code_type_1_count_per_usage1_rollingmax_3,fault_code_type_2_count_per_usage1_rollingmax_3,fault_code_type_3_count_per_usage1_rollingmax_3,fault_code_type_4_count_per_usage1_rollingmax_3,fault_code_type_1_count_per_usage2_rollingmax_3,fault_code_type_2_count_per_usage2_rollingmax_3,fault_code_type_3_count_per_usage2_rollingmax_3,fault_code_type_4_count_per_usage2_rollingmax_3,warn_type1_total_rollingmax_7,warn_type2_total_rollingmax_7,problem_type_1_rollingmax_7,problem_type_2_rollingmax_7,problem_type_3_rollingmax_7,problem_type_4_rollingmax_7,problem_type_1_per_usage1_rollingmax_7,problem_type_2_per_usage1_rollingmax_7,problem_type_3_per_usage1_rollingmax_7,problem_type_4_per_usage1_rollingmax_7,problem_type_1_per_usage2_rollingmax_7,problem_type_2_per_usage2_rollingmax_7,problem_type_3_per_usage2_rollingmax_7,problem_type_4_per_usage2_rollingmax_7,fault_code_type_1_count_rollingmax_7,fault_code_type_2_count_rollingmax_7,fault_code_type_3_count_rollingmax_7,fault_code_type_4_count_rollingmax_7,fault_code_type_1_count_per_usage1_rollingmax_7,fault_code_type_2_count_per_usage1_rollingmax_7,fault_code_type_3_count_per_usage1_rollingmax_7,fault_code_type_4_count_per_usage1_rollingmax_7,fault_code_type_1_count_per_usage2_rollingmax_7,fault_code_type_2_count_per_usage2_rollingmax_7,fault_code_type_3_count_per_usage2_rollingmax_7,fault_code_type_4_count_per_usage2_rollingmax_7,warn_type1_total_rollingmax_14,warn_type2_total_rollingmax_14,problem_type_1_rollingmax_14,problem_type_2_rollingmax_14,problem_type_3_rollingmax_14,problem_type_4_rollingmax_14,problem_type_1_per_usage1_rollingmax_14,problem_type_2_per_usage1_rollingmax_14,problem_type_3_per_usage1_rollingmax_14,problem_type_4_per_usage1_rollingmax_14,problem_type_1_per_usage2_rollingmax_14,problem_type_2_per_usage2_rollingmax_14,problem_type_3_per_usage2_rollingmax_14,problem_type_4_per_usage2_rollingmax_14,fault_code_type_1_count_rollingmax_14,fault_code_type_2_count_rollingmax_14,fault_code_type_3_count_rollingmax_14,fault_code_type_4_count_rollingmax_14,fault_code_type_1_count_per_usage1_rollingmax_14,fault_code_type_2_count_per_usage1_rollingmax_14,fault_code_type_3_count_per_usage1_rollingmax_14,fault_code_type_4_count_per_usage1_rollingmax_14,fault_code_type_1_count_per_usage2_rollingmax_14,fault_code_type_2_count_per_usage2_rollingmax_14,fault_code_type_3_count_per_usage2_rollingmax_14,fault_code_type_4_count_per_usage2_rollingmax_14,warn_type1_total_rollingmax_30,warn_type2_total_rollingmax_30,problem_type_1_rollingmax_30,problem_type_2_rollingmax_30,problem_type_3_rollingmax_30,problem_type_4_rollingmax_30,problem_type_1_per_usage1_rollingmax_30,problem_type_2_per_usage1_rollingmax_30,problem_type_3_per_usage1_rollingmax_30,problem_type_4_per_usage1_rollingmax_30,problem_type_1_per_usage2_rollingmax_30,problem_type_2_per_usage2_rollingmax_30,problem_type_3_per_usage2_rollingmax_30,problem_type_4_per_usage2_rollingmax_30,fault_code_type_1_count_rollingmax_30,fault_code_type_2_count_rollingmax_30,fault_code_type_3_count_rollingmax_30,fault_code_type_4_count_rollingmax_30,fault_code_type_1_count_per_usage1_rollingmax_30,fault_code_type_2_count_per_usage1_rollingmax_30,fault_code_type_3_count_per_usage1_rollingmax_30,fault_code_type_4_count_per_usage1_rollingmax_30,fault_code_type_1_count_per_usage2_rollingmax_30,fault_code_type_2_count_per_usage2_rollingmax_30,fault_code_type_3_count_per_usage2_rollingmax_30,fault_code_type_4_count_per_usage2_rollingmax_30,warn_type1_total_rollingmax_90,warn_type2_total_rollingmax_90,problem_type_1_rollingmax_90,problem_type_2_rollingmax_90,problem_type_3_rollingmax_90,problem_type_4_rollingmax_90,problem_type_1_per_usage1_rollingmax_90,problem_type_2_per_usage1_rollingmax_90,problem_type_3_per_usage1_rollingmax_90,problem_type_4_per_usage1_rollingmax_90,problem_type_1_per_usage2_rollingmax_90,problem_type_2_per_usage2_rollingmax_90,problem_type_3_per_usage2_rollingmax_90,problem_type_4_per_usage2_rollingmax_90,fault_code_type_1_count_rollingmax_90,fault_code_type_2_count_rollingmax_90,fault_code_type_3_count_rollingmax_90,fault_code_type_4_count_rollingmax_90,fault_code_type_1_count_per_usage1_rollingmax_90,fault_code_type_2_count_per_usage1_rollingmax_90,fault_code_type_3_count_per_usage1_rollingmax_90,fault_code_type_4_count_per_usage1_rollingmax_90,fault_code_type_1_count_per_usage2_rollingmax_90,fault_code_type_2_count_per_usage2_rollingmax_90,fault_code_type_3_count_per_usage2_rollingmax_90,fault_code_type_4_count_per_usage2_rollingmax_90,date_month,date_week,date_day,version
N0002,09/14/2015,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.09404388714733543,0.0,0.0,0.0,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,9,38,14,0
N0002,09/15/2015,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.06692913385826772,0.0,0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,9,38,15,0
N0002,09/16/2015,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.09665427509293681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,9,38,16,0
N0002,09/17/2015,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.10588235294117647,0.0,0.0,0.0,0.12980769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.10588235294117647,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,9,38,17,0
N0002,09/18/2015,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.10588235294117647,0.0,0.0,0.0,0.12980769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.10588235294117647,0.0,0.0,0.0,0.12980769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,9,38,18,0
N0002,09/19/2015,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.10588235294117647,0.0,0.0,0.0,0.12980769230769232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.10588235294117647,0.0,0.0,0.0,0.12980769230769232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,9,38,19,0
N0002,09/20/2015,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.10588235294117647,0.0,0.0,0.0,0.12980769230769232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.10588235294117647,0.0,0.0,0.0,0.12980769230769232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,9,38,20,0
N0002,09/21/2015,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.10915492957746478,0.0,0.0,0.0,0.13304721030042918,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.10915492957746478,0.0,0.0,0.0,0.13304721030042918,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,9,39,21,0
N0002,09/22/2015,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.12062256809338522,0.0,0.0,0.0,0.15346534653465346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.12062256809338522,0.0,0.0,0.0,0.15346534653465346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,9,39,22,0
N0002,09/23/2015,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.12062256809338522,0.0,0.0,0.0,0.15346534653465346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.12062256809338522,0.0,0.0,0.0,0.15346534653465346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,9,39,23,0
N0002,09/24/2015,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.12062256809338522,0.0,0.0,0.0,0.15346534653465346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.12062256809338522,0.0,0.0,0.0,0.15346534653465346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.12062256809338522,0.0,0.0,0.0,0.15346534653465346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,9,39,24,0
N0002,09/25/2015,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.12062256809338522,0.0,0.0,0.0,0.15346534653465346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.12062256809338522,0.0,0.0,0.0,0.15346534653465346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.12062256809338522,0.0,0.0,0.0,0.15346534653465346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,9,39,25,0
N0002,09/26/2015,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.11721611721611722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.12062256809338522,0.0,0.0,0.0,0.15346534653465346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.12062256809338522,0.0,0.0,0.0,0.15346534653465346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,9,39,26,0
N0002,09/27/2015,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.04918032786885246,0.0,0.0,0.0,0.061855670103092786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.12062256809338522,0.0,0.0,0.0,0.15346534653465346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.12062256809338522,0.0,0.0,0.0,0.15346534653465346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,9,39,27,0
N0002,09/28/2015,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.08305647840531562,0.0,0.0,0.0,0.10460251046025104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.12062256809338522,0.0,0.0,0.0,0.15346534653465346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.12062256809338522,0.0,0.0,0.0,0.15346534653465346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,9,40,28,0
N0002,09/29/2015,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.08305647840531562,0.0,0.0,0.0,0.10460251046025104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.12062256809338522,0.0,0.0,0.0,0.15346534653465346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.12062256809338522,0.0,0.0,0.0,0.15346534653465346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,9,40,29,0
N0002,09/30/2015,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.08305647840531562,0.0,0.0,0.0,0.10460251046025104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.11721611721611722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.12062256809338522,0.0,0.0,0.0,0.15346534653465346,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,9,40,30,0
N0002,10/01/2015,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.14112903225806453,0.0,0.0,0.0,0.1794871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.14112903225806453,0.0,0.0,0.0,0.1794871794871795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.14112903225806453,0.0,0.0,0.0,0.1794871794871795,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,61.0,0.0,0.0,0.0,0.18484848484848485,0.0,0.0,0.0,0.22344322344322345,0.0,0.0,1.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,10,40,1,0
