iteration_id,factor1,factor2,factor3,factor4,reporting_date,version
220,-0.9822458967729409,-0.6374575623328917,-0.1503805405127506,1.7405583067279544,06/30/2018,1
221,0.01642583287972796,-1.3999255458639963,2.767706260876592,-1.529048618324366,06/30/2018,1
222,0.2629278535713881,0.5504584291890768,2.04951585780025,-0.020534641118712116,06/30/2018,1
223,-1.3886756995910259,-1.0204563026069282,-1.4555047856113161,0.31253311337978346,06/30/2018,1
224,-2.6047108038401303,-1.724790125425362,1.197201153094822,0.8246081344180988,06/30/2018,1
225,2.056965514249468,2.0195618607617827,0.7867100235329747,0.015539532822468144,06/30/2018,1
226,-0.7698717937015574,-1.3670675723466192,-0.5128606803685699,-0.7068537009544932,06/30/2018,1
227,-1.1022547088449057,-1.1767025763351764,0.04467993342629391,-0.8672629952330113,06/30/2018,1
228,1.6050624925498989,1.0260895982703886,-0.09047789334590645,0.11778802340714571,06/30/2018,1
229,0.10752720063183623,-0.34665252007758507,0.23609646512320753,0.6402721134332269,06/30/2018,1
230,-0.43273540264492566,-0.11085501554789629,-1.5005135866085262,-0.07690341592588205,06/30/2018,1
231,-0.46314488208495425,0.1610441915315314,0.1419347282212062,0.8823827438110149,06/30/2018,1
232,-1.116987395076839,-0.6111610908631147,0.902587320326048,-0.022449897971249202,06/30/2018,1
233,3.7594556586179904,2.8266257710651637,0.3258478584575411,1.3101189753991258,06/30/2018,1
234,-0.5118004685104592,-0.7834079240310821,0.2131108701344332,-0.6050760537949612,06/30/2018,1
235,0.5289605768868256,-0.4202863849492749,-0.5612333418890578,-1.2409663562061453,06/30/2018,1
236,-1.6641979553409123,-1.0176173947225857,-0.4597694349673149,1.0577450531819967,06/30/2018,1
237,0.420537850027589,-0.7886976563389355,2.190539263341322,0.4840359287585455,06/30/2018,1
238,-1.4628766421306016,-1.6237780113067115,0.8152848517577929,-0.2107684605620251,06/30/2018,1
239,0.324802374866457,0.8579709867815459,-0.09407992470916568,-0.6790872096462917,06/30/2018,1
240,0.1272302237585059,0.5025041775626993,0.5901923534105505,-0.628636742669075,06/30/2018,1
241,1.6759862538910921,1.675066588086221,1.28750835299938,-1.3496762037701302,06/30/2018,1
242,-0.4591732491668606,-0.7031155494669404,-1.1830109579512513,-1.2533587924185627,06/30/2018,1
243,0.3404597923875672,0.7819650765170646,-6.730271294908621E-4,-0.36587780756787797,06/30/2018,1
244,0.9570736078699686,0.7971822990303228,-0.7405280291313724,0.040575516942468456,06/30/2018,1
245,0.965612727500137,0.2546376367730567,0.5870270609624628,-0.7205357602663579,06/30/2018,1
246,-0.11615313840289164,0.8123961791015908,-0.44007791404954966,-0.1007031888406672,06/30/2018,1
247,1.2342480179588788,0.8942357702610196,-0.8278517255444012,0.9926392431974368,06/30/2018,1
248,-0.5023827257577927,-0.8630255402091651,1.0302766203148597,0.04096884382337147,06/30/2018,1
249,-0.6429926656147361,-0.7228777636576438,0.2964632013053027,-0.4274642345811095,06/30/2018,1
250,-0.5692004584224468,-0.777111357512889,-0.3500578883868166,-0.34064366371420485,06/30/2018,1
251,-0.3929307892422346,-0.3506867737591119,-0.8143831548123449,0.20236714188244156,06/30/2018,1
252,-1.598436012349666,-1.0624790985745924,-1.5365453832369327,-1.101326873064217,06/30/2018,1
253,0.639099708198682,0.24752442932286983,-0.863450987157571,-1.0470537137444555,06/30/2018,1
254,-0.10259762817053085,-0.05871696368736662,-0.3372646861432724,0.35810503422995854,06/30/2018,1
255,0.11568310479365292,-0.15650836581533104,-0.382154529839258,-0.38105057306580703,06/30/2018,1
256,1.1401660480743057,0.37041602867236423,-0.5152229714712059,-0.34707426378956385,06/30/2018,1
257,0.5923161773852567,-0.49291340800009026,-0.7995530420240847,-0.8016757118562347,06/30/2018,1
258,-0.3249983383291392,0.4089406528526221,-1.3437043409344396,-0.09636422397472409,06/30/2018,1
259,-0.4658742261678326,0.4060341533132155,-0.031232051406149125,1.3862745903906484,06/30/2018,1
260,-1.0869339674958394,0.04146513315585333,-0.9862914794714205,-0.2702560132445365,06/30/2018,1
261,1.253029559996221,1.5686525891961862,0.5180186109299726,-0.8484536362242663,06/30/2018,1
262,0.0734474767984673,-0.5122793878871018,0.05630276783393781,-0.736337622161613,06/30/2018,1
263,-0.7751088452159822,-1.3795154361795345,-0.9685124591280142,1.2079906604393806,06/30/2018,1
264,1.0555649422000712,0.9956124254022722,-0.685016582238498,0.6684018760071625,06/30/2018,1
265,1.5861260276065092,1.2453712177637732,1.4486236135717059,1.0171890543284194,06/30/2018,1
266,1.9585730899160232,1.7891496325328693,0.6214060200463689,-0.8093648107534435,06/30/2018,1
267,2.338490863812988,1.6539991943483836,-0.9899141913473593,0.20490485506814127,06/30/2018,1
268,0.931986457187717,2.353719773386453,-0.7257317825979015,-0.5332709364700784,06/30/2018,1
269,-0.3697597092140904,-1.0951678772729803,0.08942246681242128,-1.5751117452642933,06/30/2018,1
270,-0.6199025014111184,-1.0396697872540746,0.4408914231246427,-0.03565454334665773,06/30/2018,1
271,-0.5262657145202422,-1.2135509801710016,0.974178558697132,0.8501762602932489,06/30/2018,1
272,-0.10752833666607312,1.068422417459099,1.3739643161277204,-0.4264652507057499,06/30/2018,1
273,0.9065328713311905,0.11318085799262471,-0.3619963858674355,0.9198082342545636,06/30/2018,1
274,-1.104285676485368,-1.9726240044817809,1.1115479575134424,0.16742777968759331,06/30/2018,1
275,1.2989032247836485,1.2820155407878961,-0.7606456117516239,-1.4877539091426633,06/30/2018,1
276,0.6149055138202015,1.8091394242560535,0.2767377072938082,0.9424880073109481,06/30/2018,1
277,3.188869007617701,2.1797485476200777,1.2504529137974236,0.6962420827503906,06/30/2018,1
278,-0.5762042245094366,-0.5141677158376838,-2.615377924137894,-0.6915398538470092,06/30/2018,1
279,0.309013608980744,0.25493634165874857,-0.024557648036441115,0.5363119810900887,06/30/2018,1
280,-1.3927893011161454,-1.0056785059746514,-1.5157585632927861,-1.2698980369603787,06/30/2018,1
281,-1.0288418985194503,-0.6620501771260731,1.1003763718553576,1.419083875023964,06/30/2018,1
282,-1.060566303898367,-0.6691575071907493,0.9100224189006229,0.16626922608669395,06/30/2018,1
283,-0.2869701347318416,-0.7144899203578088,-0.3234834310183766,0.19566704255050185,06/30/2018,1
284,-0.19422730654589604,0.6728062923583904,0.7582129921380044,0.9364891262067123,06/30/2018,1
285,-1.0102917196515209,-0.4332879619771181,-2.2593611138824845,-0.7016101715564766,06/30/2018,1
286,0.8535142155568417,0.442301932482688,0.5229608117773884,-0.6186035231081468,06/30/2018,1
287,0.7306430259963563,-0.4183198730159439,-1.2814133770727116,0.019566661239457717,06/30/2018,1
288,1.6731594137090389,1.40173040008598,0.604931905267444,-1.2052642390387471,06/30/2018,1
289,0.17276042960380023,-1.4892117070171746,-1.446897573659523,1.8545525775042235,06/30/2018,1
290,0.9368119920018032,1.2427595971750929,1.205412135048424,1.4153446160061294,06/30/2018,1
291,-0.5023063792829203,-1.5431731881148525,-0.23849237207939147,-2.025111619328818,06/30/2018,1
292,-0.2899867271385283,-0.6590680865134655,0.5204053229734695,1.5729337803261552,06/30/2018,1
293,-0.6000277979255179,0.06147924300597721,0.41843628474259636,1.4367989652416597,06/30/2018,1
294,0.5835243303440478,1.1354444261862102,0.22292632827440248,0.12219070202767301,06/30/2018,1
295,0.6565218682760221,0.46094643531077695,0.9720392914831608,0.2149303027758617,06/30/2018,1
296,-0.07382769095953517,0.4691349427271405,-0.8754046497126073,-0.037911689163105625,06/30/2018,1
297,1.4355857579848799,0.5381077358657745,2.3904037921976906,0.3409248567068079,06/30/2018,1
298,0.7053384792864748,0.42934693603767676,-0.012053039067289086,-0.3262869304299232,06/30/2018,1
299,-1.1420287364842854,-1.1996049939575935,1.7236675897093199,0.5815699319320718,06/30/2018,1
300,0.11397343319772915,-0.7332755816842925,-1.9996897745326554,-1.3736713702122765,06/30/2018,1
301,1.4065937842378529,0.8210542833250689,0.227192973607657,1.3849260354126411,06/30/2018,1
302,-0.8569583664046982,0.3850815237088201,0.7789166705316215,-0.6361988008047941,06/30/2018,1
303,-0.9179246119964191,-0.6125997742646266,0.2161804532119718,0.6829025416711006,06/30/2018,1
304,-0.3125495633269574,0.7303775159792688,1.6444628628076363,1.3332423298613754,06/30/2018,1
305,-0.7098836237207947,-0.20929825348888467,-0.8383751921138591,2.1899353768443577,06/30/2018,1
306,0.6552862914418733,0.14335457454919406,-0.8113168302853213,-1.6482370533746327,06/30/2018,1
307,1.2360388110992957,0.4796466937874549,0.13391159181054813,-1.2376805489794134,06/30/2018,1
308,1.6007862531573767,0.30422330544748855,0.6151316395670579,0.5136693211911848,06/30/2018,1
309,-0.6470834098708341,-0.5575004471502395,0.32387256049045854,-1.1733312869186623,06/30/2018,1
310,1.2366247053475414,1.6346589457670475,-1.4623748338179916,0.9644789074779856,06/30/2018,1
311,1.7773536399278405,1.2938515303021874,0.4702230553455492,2.6521240586501778,06/30/2018,1
312,0.5137834611176572,0.2680749156001037,-0.7108028106547005,0.7362904622052586,06/30/2018,1
313,-1.8520441089148132,-1.3955970997323468,0.42624502384819607,0.5280962385715772,06/30/2018,1
314,-0.23295024156748598,0.6283544357019714,0.8290095989798268,1.3415277818073912,06/30/2018,1
315,-1.593817801046626,-0.6794242844071157,0.49436698141204083,0.8321508441650886,06/30/2018,1
316,1.165298676158141,0.5612018503691637,1.2793216092388255,-1.0455872760536598,06/30/2018,1
317,-1.433155526239428,-1.4969905328739805,1.6734755094339473,0.21427479472018876,06/30/2018,1
318,1.391345162230939,2.120518027971421,0.6737348968549624,-0.9469779365912087,06/30/2018,1
319,-0.646477677045091,0.41758172338424093,-0.22424570972773875,-0.989825937579729,06/30/2018,1
320,-0.29193053491952103,-0.9841938532748814,-1.2891591371815185,0.2694795340712026,06/30/2018,1
321,1.411868529986905,0.8812791024367526,-0.913372869049453,0.19930479625039038,06/30/2018,1
322,0.20194909740445258,-0.8778866771255226,0.26495388806828407,0.07281792645848463,06/30/2018,1
323,1.0038791297169694,1.2960970917829255,-0.9128497938314719,-1.4544217647900812,06/30/2018,1
324,-0.4673048992890603,0.0443874558773973,-1.0733567875034815,-1.9642480449895143,06/30/2018,1
325,0.41431413619166857,0.3349458950324411,0.1265792055232023,1.6416178187514539,06/30/2018,1
326,0.6746843175014653,0.5903855574392401,-0.711515476294972,-0.1266812400175783,06/30/2018,1
327,-1.174905660771163,-0.9090288473740161,-0.41783595206163787,0.7499555385909086,06/30/2018,1
328,-0.13712893402942272,-0.8299687536382039,0.42661972019149047,-0.4099151573473081,06/30/2018,1
329,0.7194520798935892,1.748793511725216,-2.0854228745144194,-2.784050396877721,06/30/2018,1
330,0.5216057914913393,0.9673616237844315,0.4395503394182906,-1.1864795587230785,06/30/2018,1
331,-0.27089048311985575,0.006561984883565873,-1.073421225829681,-2.4404701188999285,06/30/2018,1
332,1.3979903960288897,0.7820024343594065,0.10816215143253628,-0.6996634633886217,06/30/2018,1
333,0.9018068823832766,0.48779876098350333,-0.03715049841873161,0.6326474542152032,06/30/2018,1
334,-0.23663762159453866,0.017071657050662804,-0.6549146237269803,0.7449785655935548,06/30/2018,1
335,1.2020906159276619,0.792602913426687,-1.3284269974302365,0.5450140370388021,06/30/2018,1
336,-0.5578463581169725,0.13608917899558517,-0.7965175879163818,0.6332495308620354,06/30/2018,1
337,1.3084574455667388,1.696380145016795,0.1556486342272141,-0.4058312284854909,06/30/2018,1
338,0.49897605605022205,0.5237366972481718,0.3316037884919695,-0.4905230538997067,06/30/2018,1
339,1.3165642878828483,1.8907943111191394,-0.22358860484593945,2.169323936523541,06/30/2018,1
340,-0.2857574734943083,0.42061041495454515,2.1976835358202504,-1.5745364691221826,06/30/2018,1
341,-0.3517074133672855,-1.0777383105430045,1.0175278522011921,0.7606598858875591,06/30/2018,1
342,0.4635197391288832,-0.47421954305710146,-0.6991021240823169,-0.3290387982219706,06/30/2018,1
343,0.38887987264332413,0.8241923901461548,1.3589253629125488,1.2258016150099744,06/30/2018,1
344,0.8860726281468866,0.5060387985722118,-0.5328595346161653,-0.8395282691346863,06/30/2018,1
345,-1.18385189466274,-1.429881043540048,1.5217661102591995,0.005331750025010434,06/30/2018,1
346,-0.18159982638210115,-0.039945337187720656,-1.4705070671485245,1.121581914369087,06/30/2018,1
347,-0.6282710691181851,-0.8416231698648239,-0.8979579507014496,-0.8255258441390296,06/30/2018,1
348,0.30066990837954777,0.24767729146251757,-0.22232168473372113,0.354873312054182,06/30/2018,1
349,-1.7539647247681238,-1.136684736956737,0.7725532321951875,1.387311547202403,06/30/2018,1
350,-0.4280705580436929,-1.2089783627117279,-0.3703025922545504,-0.5905205136153349,06/30/2018,1
351,-0.6846426713936953,-0.3015384963621331,-0.3149614942158788,0.5136303721468741,06/30/2018,1
352,0.5343956742384792,0.12098536780690983,-0.32245189466109425,0.7021087868955339,06/30/2018,1
353,0.013528864875091026,-0.04408551898966308,0.5640708724291186,-0.11125614090257206,06/30/2018,1
354,-0.033814251478413035,2.075680528438978,1.5127593728650908,0.2049880124766076,06/30/2018,1
355,-0.33806665684222414,0.6978079866760573,-0.6046112933602401,0.023852631128527632,06/30/2018,1
356,1.7311129799000529,0.699926568281345,0.09819285316620764,-0.16147946873408517,06/30/2018,1
357,-1.6927114091430067,-1.148149685888519,-1.4328924874195108,-1.2656681461009804,06/30/2018,1
358,0.28222041232704775,0.5207690724232446,-0.6958598653218221,0.23888132014649915,06/30/2018,1
359,1.2560674634371267,0.7843813835545002,-0.06356859102774531,0.5233316626666605,06/30/2018,1
360,1.436231208455959,0.6905478092798146,-0.5126050141338636,-0.05999317097285213,06/30/2018,1
361,0.1279575042950066,1.2070442778392456,-0.012661469221238647,-1.7137845217319798,06/30/2018,1
362,0.03796309309391686,-0.09148255856518116,2.0225196958956078,0.598289053552209,06/30/2018,1
363,0.9135866107978089,0.3100753192517562,0.2045550883479113,-0.04067790405475307,06/30/2018,1
364,0.8377910881735382,0.9875649511587558,0.9343191911059219,0.9354218139010401,06/30/2018,1
365,0.03717225592826833,0.40267827843160064,-0.7899154085245762,-0.7798558883462129,06/30/2018,1
366,1.1512875411740506,1.0837686763045695,-1.3057711822232463,0.4258960752861126,06/30/2018,1
367,-1.7602719992115856,-1.944382717851061,-2.13569876062531,0.7556593576219359,06/30/2018,1
368,0.030271193226465605,0.32729434568177157,0.8884924037919881,-0.0936448729861598,06/30/2018,1
369,0.0991391141561844,0.21655851638250462,0.30916013615932647,1.141193449438945,06/30/2018,1
370,0.18809382207133912,0.6332264455140811,-1.1193911185517924,-0.009472360942097052,06/30/2018,1
371,1.0370975511489966,2.0245938268542063,-0.013063295873043078,-0.33487491002345326,06/30/2018,1
372,1.2437930330376088,-0.25244387475524854,0.8048892109400699,-1.026041924753955,06/30/2018,1
373,1.6732685300512946,0.8832682629495276,-0.6571183858807947,-0.16750463646767236,06/30/2018,1
374,-1.155767935504393,-0.20786518622490843,-0.13308744988086604,0.2575765138144216,06/30/2018,1
375,-1.3762050695472479,-0.2723860054149818,0.686941109315747,0.16707837986246432,06/30/2018,1
376,-0.21448403138523445,-0.7590439590288204,0.2504145995873771,-0.08239611216266411,06/30/2018,1
377,0.5646204891253671,0.49363524390169083,-0.477662308384174,0.8901319710530528,06/30/2018,1
378,0.45679274243499757,-1.3515731862182274,0.37498479958318176,-0.5717601037534166,06/30/2018,1
379,-0.5824011016860043,-0.3795141147802599,0.6957540707056905,0.29755373538310403,06/30/2018,1
380,-0.24015468680070284,0.535336294735153,0.7198493350881779,0.6924663536395873,06/30/2018,1
381,0.9697977617461354,1.2104804036784687,-0.05018379089043579,0.5745275770147659,06/30/2018,1
382,-0.5974549625736267,0.09959483658067517,-1.8135703202322109,-0.9258966531521847,06/30/2018,1
383,0.3851819135363641,1.3904272094629895,-0.21141227680715935,0.01991121444025006,06/30/2018,1
384,-0.18966201550654954,-0.28957911565569183,-0.6056156261274356,1.4459250082549366,06/30/2018,1
385,0.46534632369541534,1.42625050984867,1.1726625098776549,0.672579006355417,06/30/2018,1
386,0.07207073762369735,-0.4314914886477868,0.06814498013348627,0.1756734708438591,06/30/2018,1
387,0.17096661375534494,0.41065205585214276,1.3763887227919354,0.11899034342713426,06/30/2018,1
388,1.9036732558681149,1.8112384997481896,0.8307684873352255,-0.5178038161815266,06/30/2018,1
389,-0.942613005556958,-0.8101213294883362,2.186673094097217,1.2855670210253016,06/30/2018,1
390,-0.39682948714328187,-0.0617421887897245,-0.6320617865721071,-3.4023704335677234,06/30/2018,1
391,-0.9288085994931252,-2.0739688726205765,-0.20672227453984796,-1.0744746765509452,06/30/2018,1
392,-0.2604781325260369,-0.7905629340960069,1.2935875997749355,0.3694121903441605,06/30/2018,1
393,0.015422954548819232,-0.9456643547074872,-1.5907882988221456,0.8009372336266939,06/30/2018,1
394,-0.41803985719597353,-0.916036284057008,0.9640177000378793,1.093077234496299,06/30/2018,1
395,0.8298948594081751,-0.1798868125902145,1.8560338257306226,-1.310369081869207,06/30/2018,1
396,-0.3879395055303392,-0.446492845595316,-1.5651555880408945,0.08496474638043144,06/30/2018,1
397,0.5399041033655948,0.5842038370209861,1.0585663870514406,0.25190952563968405,06/30/2018,1
398,0.13866424042376405,0.17171392315842954,0.39150414286326607,-1.8409068794032297,06/30/2018,1
399,-1.1688803126599907,-0.7677242272217473,-0.6047776732063994,-0.033122638710815167,06/30/2018,1
400,0.09816471410459669,-0.2584981008621404,-0.7454159064622218,-0.19329857416981622,06/30/2018,1
401,-1.614521669691807,-1.4761656669227488,-0.11973760263131607,0.6276996833716474,06/30/2018,1
402,-0.5631354371727368,-0.13515252051252902,1.5814820134127752,-0.502852927742968,06/30/2018,1
403,0.4457699225311121,-0.27116453132410456,-0.6258831739542172,0.9650567911277959,06/30/2018,1
404,-2.083288797318048,-2.006818343155888,0.19267181007295706,-1.0248295547428394,06/30/2018,1
405,-1.2787326143191946,-0.9325703209449658,0.045889788227058304,1.968187347738384,06/30/2018,1
406,-0.43597259209448835,-1.1335443332076311,0.37353532125024846,-0.07510452929043415,06/30/2018,1
407,-1.313359189728913,-1.3827541783684907,0.48751184142887005,0.32748349927941284,06/30/2018,1
408,2.096342722887045,1.072438990993035,-0.25614253394693,0.19675982703394185,06/30/2018,1
409,-0.04606065558063502,0.4599820170440315,-1.4354873761707363,-0.9266988441001591,06/30/2018,1
410,-0.7102547428647907,-0.11790729131526656,-2.405244814355052,-0.21626848929073753,06/30/2018,1
411,0.182512272808306,1.0772919720515242,0.17150675950827943,1.3071018101518976,06/30/2018,1
412,-1.200821678831137,-1.548636936505365,0.9474391499652738,1.5106624181025345,06/30/2018,1
413,-1.1380985643209687,-0.47757713908512217,1.6014393797728461,-0.30282804638374056,06/30/2018,1
414,-0.32506412410937197,-0.006684308795745369,1.0184118744537476,1.4426424872507027,06/30/2018,1
415,-0.5867864432900294,-1.9795813046873114,-1.2550824886516732,1.2932918078083224,06/30/2018,1
416,-0.6939899736562706,0.4393090814494614,0.810312396782672,1.0741545750952397,06/30/2018,1
417,1.7573165260966397,2.6063137490173856,-0.2790034970436911,0.09321362623759794,06/30/2018,1
418,-0.6204332636136016,0.19069571421288634,0.07925088901873599,-0.09461214515688528,06/30/2018,1
419,-1.315920054012792,-1.0199032097689154,-0.42916765639509075,1.1045867357242105,06/30/2018,1
420,-0.0699607113102998,0.3204375705685958,0.06865629660541675,-0.7322175231113713,06/30/2018,1
421,-0.11847334493437466,0.4021106924365404,1.2008758186029864,0.8127978989717239,06/30/2018,1
422,-0.07536931490827001,0.05394990181444548,0.9771102771217965,2.2147848613382277,06/30/2018,1
423,-0.4010328093355944,0.1530643625222322,0.46845288594498924,0.8183177730304494,06/30/2018,1
424,-0.5284868102168404,-1.212794637733218,-1.543024228430354,0.23347151274006755,06/30/2018,1
425,1.1977106211933546,1.7216736219215796,0.12036870228960667,1.5037274405377807,06/30/2018,1
426,0.20889035427533933,0.5585377628729451,0.4374700307998445,0.08847454456563648,06/30/2018,1
427,-1.5479509269592286,-0.2963953923486486,0.5036056344773845,0.2862922663638767,06/30/2018,1
428,0.8994639968076391,0.40819223557909134,-0.8608598200946265,0.826267921307498,06/30/2018,1
429,0.22974130862520248,0.9700301475349778,-0.2970457102211401,1.7216750576725195,06/30/2018,1
430,-0.7945775981033489,-0.39337497141972577,-0.8726906532508607,-0.8046332310400078,06/30/2018,1
431,-0.7031882559796391,-0.5586823197139223,0.35109971270958423,-0.7439275526417601,06/30/2018,1
432,1.0578342002318266,1.2815373830444574,-0.6339231543013905,-0.6060698906726758,06/30/2018,1
433,0.8598370242352662,0.45828825575369797,-0.453779961402296,1.502162460501791,06/30/2018,1
434,-0.5646349885663968,0.03807036492668883,0.21412109792227862,0.8014675082761689,06/30/2018,1
435,0.3842830525617463,0.9775990953847088,-0.8788965365009873,0.9597214577187774,06/30/2018,1
436,0.2565760089874824,-0.64340731584636,0.8548176366947954,-0.4085632703840352,06/30/2018,1
437,0.5482109212084422,-0.41645003717276846,0.060779690923220275,-0.7430770682140048,06/30/2018,1
438,-0.295338422642546,-0.2350722138848135,0.21937198166516436,0.6930247533753565,06/30/2018,1
439,-0.7602197353312898,-1.004504120774245,-1.266752268117594,-2.106190550416116,06/30/2018,1
440,-0.5074528190696631,-0.835627185388594,-1.2875085228042202,-2.6061072407719426,06/30/2018,1
441,-0.11954472056831533,0.8280938743845384,0.4837814200875573,0.08741491793490705,06/30/2018,1
442,1.3460910333325942,1.897844186562368,-0.444436302973507,0.6788717536781307,06/30/2018,1
443,0.06628467524791228,0.27862109663446033,0.5059136006496447,-0.2502056191940808,06/30/2018,1
444,0.8732185228918803,1.2004585601523616,-1.5966251055360825,-1.362675174901674,06/30/2018,1
445,1.0847543643671518,0.5154307678087873,-0.21727465506414406,0.8954274944707604,06/30/2018,1
446,1.410533471618841,0.24292816264476577,0.062114378213616095,-0.830196638413085,06/30/2018,1
447,0.48899596369536136,0.6530903550219643,-0.03484414867066969,0.4420232407138667,06/30/2018,1
448,0.9412906045886099,0.7831197507758965,-0.20389704308346263,0.9515127715288207,06/30/2018,1
449,0.5027868349607386,-0.05964042751588528,0.722419392419249,-1.3176674671525312,06/30/2018,1
450,-0.5258576023630452,0.32072909637308283,-0.14465545296376245,-0.027728384679865693,06/30/2018,1
451,0.9675310811337494,-0.13909802679508998,1.0055907086144344,-1.3816441527907342,06/30/2018,1
452,2.0690344238085925,1.7894083876840803,-0.01320608434481857,2.4552356575250927,06/30/2018,1
453,-0.7304746548976383,-1.2265920951792169,-1.2932151697182719,-0.524146631915655,06/30/2018,1
454,-1.7588645411136858,-0.11870728480539158,-1.7626265253437963,-2.7793660404693936,06/30/2018,1
455,0.43871604374081263,0.49717749425382035,-0.6248220764933856,-0.7528165259133907,06/30/2018,1
456,0.32010364333481717,0.28562286907942014,-1.2246137470640488,0.17385244847029757,06/30/2018,1
457,-0.40462784972438237,-0.7418170056385532,-1.2639410818256183,1.0657132593443355,06/30/2018,1
458,1.4369641949546106,0.5619093259592937,0.2174746779511999,-0.6901694874874491,06/30/2018,1
459,-0.404951491762046,0.48795971663443627,1.0805253486733133,0.6834402885164199,06/30/2018,1
460,-0.11470038143110764,-0.9203347056099882,1.3611876942867032,0.6954822542615157,06/30/2018,1
461,1.597182447301113,2.39237662426197,-0.22779151029981295,-0.412128193646035,06/30/2018,1
462,-0.06425099899312099,-1.0410810797972705,1.8802035920137739,1.1888541360928635,06/30/2018,1
463,-0.6202505949742995,-0.08134929972426579,-1.3228510410216159,-1.051811292982897,06/30/2018,1
464,-0.632703527480622,-0.6358741629752162,1.639365701230777,0.2781316126895939,06/30/2018,1
465,-0.0017165463066688789,-0.8991961088601519,0.746469176553634,-0.06737397391541616,06/30/2018,1
466,1.6902819085232759,1.2376064465862635,1.5075702408751954,1.441597352350976,06/30/2018,1
467,-0.800893585407465,-0.4614164433251153,1.4898440850465342,0.028139761565886295,06/30/2018,1
468,1.6097840752052985,0.6008544442482683,-0.08688480153895406,2.2116596999455105,06/30/2018,1
469,0.20094876104285891,-0.2471384736588942,-0.2497238847136445,0.9496917936438967,06/30/2018,1
470,0.9102479426180681,2.178709716605866,-0.13648311462849283,0.8182654229403847,06/30/2018,1
471,1.0460620998737575,-0.12098317825550169,1.5440835141874545,1.3421524367138296,06/30/2018,1
472,-0.3651578200045932,-0.4059996334278693,0.7163356972515442,0.5992560220764315,06/30/2018,1
473,0.07979641178828625,0.8998231810716468,-1.2303381109313218,0.35100588967725077,06/30/2018,1
474,1.1265030398985985,1.3072703592785977,0.44715429342295043,-1.0226490834649888,06/30/2018,1
475,0.2786761133869421,1.3827583844256763,1.03084191048354,0.8820396237278096,06/30/2018,1
476,0.4985510562704011,-1.086339561579876,0.8105058001359083,0.46807146084780854,06/30/2018,1
477,0.04145567888482933,-0.06602426444666548,-0.08229768080977642,-1.2182001577741548,06/30/2018,1
478,0.22130906325532365,-0.17212879460172484,-0.2515286006547778,0.5230758666892699,06/30/2018,1
479,0.24132509817017433,-0.6723317912421248,0.41843884777266044,1.2335261806731201,06/30/2018,1
480,0.012399591543313708,-0.01878080668265933,-0.3529856004569626,-0.7769593452164417,06/30/2018,1
481,0.23765635005042277,0.5559996096255014,-0.6885175688320079,-0.14753287571158358,06/30/2018,1
482,0.22567168080581257,-0.11763950640318395,0.5195894164537045,-0.05262883183611912,06/30/2018,1
483,0.8828151094676447,0.43130116647695343,0.04450117325059167,-0.40301417214933233,06/30/2018,1
484,0.10189683748279235,-0.19050034258082696,0.5571705120582666,-0.8164446886729736,06/30/2018,1
485,-0.26537353179338263,-0.8666297522383124,-0.6909592410445866,2.0664053036365657,06/30/2018,1
486,0.9106568986312085,-0.021107630541743326,0.1816821858229436,-0.5872371107896159,06/30/2018,1
487,0.149831983759439,0.8509843244938635,-0.10415168093033793,0.7384049100424159,06/30/2018,1
488,0.3676565043261715,1.0701226131209196,0.2366529401550786,0.691922305635774,06/30/2018,1
489,1.2215976268939228,0.4287124806994984,0.03712354215705094,0.5122443389746338,06/30/2018,1
490,-1.238965483395714,-0.741795598395275,0.21902805847750706,0.679207047672197,06/30/2018,1
491,0.3294695958369532,1.0940086700967782,-1.1586461122164269,-0.9677461817369499,06/30/2018,1
492,0.764720443711514,1.4943739521684416,0.5813662735326948,-1.2310107452083383,06/30/2018,1
493,-1.3222602440545224,-1.1890032387661973,-1.1749094882852562,-1.173867390105595,06/30/2018,1
494,-0.0019063981994249203,-0.36984063256820976,1.758654475372481,-0.04881095976349381,06/30/2018,1
495,-1.1722241516707907,-1.3330423712078998,0.974188139621048,0.0388409747796887,06/30/2018,1
496,-0.9067109803050373,-0.8206248307167756,0.3837423150987129,2.007129935482553,06/30/2018,1
497,-0.5195823880383754,-0.8130926497384735,-0.9169316782130186,-0.7548067881743691,06/30/2018,1
498,-0.012913783070973992,0.19862280096927637,0.9989235865045839,-0.32560912774288847,06/30/2018,1
499,-1.1179684885276022,0.25138158229024793,-0.6545699538372278,-1.2072444188929718,06/30/2018,1
500,-0.9649582561682829,0.6798970224953548,-0.43846427415625966,-0.23482679484623198,06/30/2018,1
501,-0.534549010044173,-0.4719743171210021,-0.8317319807998875,-1.8814015761695082,06/30/2018,1
502,-2.6078804289601556,-1.9750063470769639,0.1414656916441895,-1.4354575396362756,06/30/2018,1
503,0.09676492211498328,0.7230337337269177,-0.30870027955695417,-1.063571862673202,06/30/2018,1
504,0.15612075268601475,1.1307186355636536,-0.03339566867239235,0.09312279883593139,06/30/2018,1
505,1.2488696244285327,0.3543671428889064,-0.6465933405974653,0.1842937721919572,06/30/2018,1
506,-0.09789419445574629,-0.22618695869727462,-0.6008889579853149,1.3768607411367852,06/30/2018,1
507,-0.5519273310928143,-0.6048840855039376,0.6663020973832158,0.5917249939532425,06/30/2018,1
