iteration_id,factor1,factor2,factor3,factor4,reporting_date
344,0.8860726281,0.5060387986,-0.5328595346,-0.8395282691,06/30/2018
345,-1.1838518947,-1.4298810435,1.5217661103,0.00533175,06/30/2018
346,-0.1815998264,-0.0399453372,-1.4705070671,1.1215819144,06/30/2018
347,-0.6282710691,-0.8416231699,-0.8979579507,-0.8255258441,06/30/2018
348,0.3006699084,0.2476772915,-0.2223216847,0.3548733121,06/30/2018
349,-1.7539647248,-1.136684737,0.7725532322,1.3873115472,06/30/2018
350,-0.428070558,-1.2089783627,-0.3703025923,-0.5905205136,06/30/2018
351,-0.6846426714,-0.3015384964,-0.3149614942,0.5136303721,06/30/2018
352,0.5343956742,0.1209853678,-0.3224518947,0.7021087869,06/30/2018
353,0.0135288649,-0.044085519,0.5640708724,-0.1112561409,06/30/2018
354,-0.0338142515,2.0756805284,1.5127593729,0.2049880125,06/30/2018
355,-0.3380666568,0.6978079867,-0.6046112934,0.0238526311,06/30/2018
356,1.7311129799,0.6999265683,0.0981928532,-0.1614794687,06/30/2018
357,-1.6927114091,-1.1481496859,-1.4328924874,-1.2656681461,06/30/2018
358,0.2822204123,0.5207690724,-0.6958598653,0.2388813201,06/30/2018
359,1.2560674634,0.7843813836,-0.063568591,0.5233316627,06/30/2018
360,1.4362312085,0.6905478093,-0.5126050141,-0.059993171,06/30/2018
361,0.1279575043,1.2070442778,-0.0126614692,-1.7137845217,06/30/2018
362,0.0379630931,-0.0914825586,2.0225196959,0.5982890536,06/30/2018
363,0.9135866108,0.3100753193,0.2045550883,-0.0406779041,06/30/2018
364,0.8377910882,0.9875649512,0.9343191911,0.9354218139,06/30/2018
365,0.0371722559,0.4026782784,-0.7899154085,-0.7798558883,06/30/2018
366,1.1512875412,1.0837686763,-1.3057711822,0.4258960753,06/30/2018
367,-1.7602719992,-1.9443827179,-2.1356987606,0.7556593576,06/30/2018
368,0.0302711932,0.3272943457,0.8884924038,-0.093644873,06/30/2018
369,0.0991391142,0.2165585164,0.3091601362,1.1411934494,06/30/2018
370,0.1880938221,0.6332264455,-1.1193911186,-0.0094723609,06/30/2018
371,1.0370975511,2.0245938269,-0.0130632959,-0.33487491,06/30/2018
372,1.243793033,-0.2524438748,0.8048892109,-1.0260419248,06/30/2018
373,1.6732685301,0.8832682629,-0.6571183859,-0.1675046365,06/30/2018
374,-1.1557679355,-0.2078651862,-0.1330874499,0.2575765138,06/30/2018
375,-1.3762050695,-0.2723860054,0.6869411093,0.1670783799,06/30/2018
376,-0.2144840314,-0.759043959,0.2504145996,-0.0823961122,06/30/2018
377,0.5646204891,0.4936352439,-0.4776623084,0.8901319711,06/30/2018
378,0.4567927424,-1.3515731862,0.3749847996,-0.5717601038,06/30/2018
379,-0.5824011017,-0.3795141148,0.6957540707,0.2975537354,06/30/2018
380,-0.2401546868,0.5353362947,0.7198493351,0.6924663536,06/30/2018
381,0.9697977617,1.2104804037,-0.0501837909,0.574527577,06/30/2018
382,-0.5974549626,0.0995948366,-1.8135703202,-0.9258966532,06/30/2018
383,0.3851819135,1.3904272095,-0.2114122768,0.0199112144,06/30/2018
384,-0.1896620155,-0.2895791157,-0.6056156261,1.4459250083,06/30/2018
385,0.4653463237,1.4262505098,1.1726625099,0.6725790064,06/30/2018
386,0.0720707376,-0.4314914886,0.0681449801,0.1756734708,06/30/2018
387,0.1709666138,0.4106520559,1.3763887228,0.1189903434,06/30/2018
388,1.9036732559,1.8112384997,0.8307684873,-0.5178038162,06/30/2018
389,-0.9426130056,-0.8101213295,2.1866730941,1.285567021,06/30/2018
390,-0.3968294871,-0.0617421888,-0.6320617866,-3.4023704336,06/30/2018
391,-0.9288085995,-2.0739688726,-0.2067222745,-1.0744746766,06/30/2018
392,-0.2604781325,-0.7905629341,1.2935875998,0.3694121903,06/30/2018
393,0.0154229545,-0.9456643547,-1.5907882988,0.8009372336,06/30/2018
394,-0.4180398572,-0.9160362841,0.9640177,1.0930772345,06/30/2018
395,0.8298948594,-0.1798868126,1.8560338257,-1.3103690819,06/30/2018
396,-0.3879395055,-0.4464928456,-1.565155588,0.0849647464,06/30/2018
397,0.5399041034,0.584203837,1.0585663871,0.2519095256,06/30/2018
398,0.1386642404,0.1717139232,0.3915041429,-1.8409068794,06/30/2018
399,-1.1688803127,-0.7677242272,-0.6047776732,-0.0331226387,06/30/2018
400,0.0981647141,-0.2584981009,-0.7454159065,-0.1932985742,06/30/2018
401,-1.6145216697,-1.4761656669,-0.1197376026,0.6276996834,06/30/2018
402,-0.5631354372,-0.1351525205,1.5814820134,-0.5028529277,06/30/2018
403,0.4457699225,-0.2711645313,-0.625883174,0.9650567911,06/30/2018
404,-2.0832887973,-2.0068183432,0.1926718101,-1.0248295547,06/30/2018
405,-1.2787326143,-0.9325703209,0.0458897882,1.9681873477,06/30/2018
406,-0.4359725921,-1.1335443332,0.3735353213,-0.0751045293,06/30/2018
407,-1.3133591897,-1.3827541784,0.4875118414,0.3274834993,06/30/2018
408,2.0963427229,1.072438991,-0.2561425339,0.196759827,06/30/2018
409,-0.0460606556,0.459982017,-1.4354873762,-0.9266988441,06/30/2018
410,-0.7102547429,-0.1179072913,-2.4052448144,-0.2162684893,06/30/2018
411,0.1825122728,1.0772919721,0.1715067595,1.3071018102,06/30/2018
412,-1.2008216788,-1.5486369365,0.94743915,1.5106624181,06/30/2018
413,-1.1380985643,-0.4775771391,1.6014393798,-0.3028280464,06/30/2018
414,-0.3250641241,-0.0066843088,1.0184118745,1.4426424873,06/30/2018
415,-0.5867864433,-1.9795813047,-1.2550824887,1.2932918078,06/30/2018
416,-0.6939899737,0.4393090814,0.8103123968,1.0741545751,06/30/2018
417,1.7573165261,2.606313749,-0.279003497,0.0932136262,06/30/2018
418,-0.6204332636,0.1906957142,0.079250889,-0.0946121452,06/30/2018
419,-1.315920054,-1.0199032098,-0.4291676564,1.1045867357,06/30/2018
420,-0.0699607113,0.3204375706,0.0686562966,-0.7322175231,06/30/2018
421,-0.1184733449,0.4021106924,1.2008758186,0.812797899,06/30/2018
422,-0.0753693149,0.0539499018,0.9771102771,2.2147848613,06/30/2018
423,-0.4010328093,0.1530643625,0.4684528859,0.818317773,06/30/2018
424,-0.5284868102,-1.2127946377,-1.5430242284,0.2334715127,06/30/2018
425,1.1977106212,1.7216736219,0.1203687023,1.5037274405,06/30/2018
426,0.2088903543,0.5585377629,0.4374700308,0.0884745446,06/30/2018
427,-1.547950927,-0.2963953923,0.5036056345,0.2862922664,06/30/2018
428,0.8994639968,0.4081922356,-0.8608598201,0.8262679213,06/30/2018
429,0.2297413086,0.9700301475,-0.2970457102,1.7216750577,06/30/2018
430,-0.7945775981,-0.3933749714,-0.8726906533,-0.804633231,06/30/2018
431,-0.703188256,-0.5586823197,0.3510997127,-0.7439275526,06/30/2018
432,1.0578342002,1.281537383,-0.6339231543,-0.6060698907,06/30/2018
433,0.8598370242,0.4582882558,-0.4537799614,1.5021624605,06/30/2018
434,-0.5646349886,0.0380703649,0.2141210979,0.8014675083,06/30/2018
435,0.3842830526,0.9775990954,-0.8788965365,0.9597214577,06/30/2018
436,0.256576009,-0.6434073158,0.8548176367,-0.4085632704,06/30/2018
437,0.5482109212,-0.4164500372,0.0607796909,-0.7430770682,06/30/2018
438,-0.2953384226,-0.2350722139,0.2193719817,0.6930247534,06/30/2018
439,-0.7602197353,-1.0045041208,-1.2667522681,-2.1061905504,06/30/2018
440,-0.5074528191,-0.8356271854,-1.2875085228,-2.6061072408,06/30/2018
441,-0.1195447206,0.8280938744,0.4837814201,0.0874149179,06/30/2018
442,1.3460910333,1.8978441866,-0.444436303,0.6788717537,06/30/2018
443,0.0662846752,0.2786210966,0.5059136006,-0.2502056192,06/30/2018
444,0.8732185229,1.2004585602,-1.5966251055,-1.3626751749,06/30/2018
445,1.0847543644,0.5154307678,-0.2172746551,0.8954274945,06/30/2018
446,1.4105334716,0.2429281626,0.0621143782,-0.8301966384,06/30/2018
447,0.4889959637,0.653090355,-0.0348441487,0.4420232407,06/30/2018
448,0.9412906046,0.7831197508,-0.2038970431,0.9515127715,06/30/2018
449,0.502786835,-0.0596404275,0.7224193924,-1.3176674672,06/30/2018
450,-0.5258576024,0.3207290964,-0.144655453,-0.0277283847,06/30/2018
451,0.9675310811,-0.1390980268,1.0055907086,-1.3816441528,06/30/2018
452,2.0690344238,1.7894083877,-0.0132060843,2.4552356575,06/30/2018
453,-0.7304746549,-1.2265920952,-1.2932151697,-0.5241466319,06/30/2018
454,-1.7588645411,-0.1187072848,-1.7626265253,-2.7793660405,06/30/2018
455,0.4387160437,0.4971774943,-0.6248220765,-0.7528165259,06/30/2018
456,0.3201036433,0.2856228691,-1.2246137471,0.1738524485,06/30/2018
457,-0.4046278497,-0.7418170056,-1.2639410818,1.0657132593,06/30/2018
458,1.436964195,0.561909326,0.217474678,-0.6901694875,06/30/2018
459,-0.4049514918,0.4879597166,1.0805253487,0.6834402885,06/30/2018
460,-0.1147003814,-0.9203347056,1.3611876943,0.6954822543,06/30/2018
461,1.5971824473,2.3923766243,-0.2277915103,-0.4121281936,06/30/2018
462,-0.064250999,-1.0410810798,1.880203592,1.1888541361,06/30/2018
463,-0.620250595,-0.0813492997,-1.322851041,-1.051811293,06/30/2018
464,-0.6327035275,-0.635874163,1.6393657012,0.2781316127,06/30/2018
465,-0.0017165463,-0.8991961089,0.7464691766,-0.0673739739,06/30/2018
466,1.6902819085,1.2376064466,1.5075702409,1.4415973524,06/30/2018
467,-0.8008935854,-0.4614164433,1.489844085,0.0281397616,06/30/2018
468,1.6097840752,0.6008544442,-0.0868848015,2.2116596999,06/30/2018
469,0.200948761,-0.2471384737,-0.2497238847,0.9496917936,06/30/2018
470,0.9102479426,2.1787097166,-0.1364831146,0.8182654229,06/30/2018
471,1.0460620999,-0.1209831783,1.5440835142,1.3421524367,06/30/2018
472,-0.36515782,-0.4059996334,0.7163356973,0.5992560221,06/30/2018
473,0.0797964118,0.8998231811,-1.2303381109,0.3510058897,06/30/2018
474,1.1265030399,1.3072703593,0.4471542934,-1.0226490835,06/30/2018
475,0.2786761134,1.3827583844,1.0308419105,0.8820396237,06/30/2018
476,0.4985510563,-1.0863395616,0.8105058001,0.4680714608,06/30/2018
477,0.0414556789,-0.0660242644,-0.0822976808,-1.2182001578,06/30/2018
478,0.2213090633,-0.1721287946,-0.2515286007,0.5230758667,06/30/2018
479,0.2413250982,-0.6723317912,0.4184388478,1.2335261807,06/30/2018
480,0.0123995915,-0.0187808067,-0.3529856005,-0.7769593452,06/30/2018
481,0.2376563501,0.5559996096,-0.6885175688,-0.1475328757,06/30/2018
482,0.2256716808,-0.1176395064,0.5195894165,-0.0526288318,06/30/2018
483,0.8828151095,0.4313011665,0.0445011733,-0.4030141721,06/30/2018
484,0.1018968375,-0.1905003426,0.5571705121,-0.8164446887,06/30/2018
485,-0.2653735318,-0.8666297522,-0.690959241,2.0664053036,06/30/2018
486,0.9106568986,-0.0211076305,0.1816821858,-0.5872371108,06/30/2018
487,0.1498319838,0.8509843245,-0.1041516809,0.73840491,06/30/2018
488,0.3676565043,1.0701226131,0.2366529402,0.6919223056,06/30/2018
489,1.2215976269,0.4287124807,0.0371235422,0.512244339,06/30/2018
490,-1.2389654834,-0.7417955984,0.2190280585,0.6792070477,06/30/2018
491,0.3294695958,1.0940086701,-1.1586461122,-0.9677461817,06/30/2018
492,0.7647204437,1.4943739522,0.5813662735,-1.2310107452,06/30/2018
493,-1.3222602441,-1.1890032388,-1.1749094883,-1.1738673901,06/30/2018
494,-0.0019063982,-0.3698406326,1.7586544754,-0.0488109598,06/30/2018
495,-1.1722241517,-1.3330423712,0.9741881396,0.0388409748,06/30/2018
496,-0.9067109803,-0.8206248307,0.3837423151,2.0071299355,06/30/2018
497,-0.519582388,-0.8130926497,-0.9169316782,-0.7548067882,06/30/2018
498,-0.0129137831,0.198622801,0.9989235865,-0.3256091277,06/30/2018
499,-1.1179684885,0.2513815823,-0.6545699538,-1.2072444189,06/30/2018
500,-0.9649582562,0.6798970225,-0.4384642742,-0.2348267948,06/30/2018
501,-0.53454901,-0.4719743171,-0.8317319808,-1.8814015762,06/30/2018
502,-2.607880429,-1.9750063471,0.1414656916,-1.4354575396,06/30/2018
503,0.0967649221,0.7230337337,-0.3087002796,-1.0635718627,06/30/2018
504,0.1561207527,1.1307186356,-0.0333956687,0.0931227988,06/30/2018
505,1.2488696244,0.3543671429,-0.6465933406,0.1842937722,06/30/2018
506,-0.0978941945,-0.2261869587,-0.600888958,1.3768607411,06/30/2018
507,-0.5519273311,-0.6048840855,0.6663020974,0.591724994,06/30/2018
508,0.5237222993,-0.0384935021,1.4535101455,-0.6566798814,06/30/2018
509,0.4565324808,0.8908649193,-1.6570241266,-0.0199230496,06/30/2018
510,0.3826917785,1.2542855829,-0.2785008854,-0.8549243732,06/30/2018
511,-0.9834604829,-1.1516036026,-0.4756396431,-0.461284094,06/30/2018
512,-0.1229617028,-0.1895132796,0.071253509,1.2941300016,06/30/2018
513,-1.4956684973,-1.1780400761,-0.8330291138,0.5201974814,06/30/2018
514,-1.2777399866,-0.6360557577,1.3648652985,1.2989827347,06/30/2018
515,0.3116856187,0.4029753251,-1.1598065906,0.4110842838,06/30/2018
516,0.8174723577,1.031305078,-0.0108668991,0.7762423355,06/30/2018
517,-0.1071828793,0.0449777993,1.4288460796,-2.1823780461,06/30/2018
518,-0.0996439604,1.0043202664,-0.1020019565,-0.4009480031,06/30/2018
519,-0.2736890558,-0.9168708442,1.3873522678,1.3709387425,06/30/2018
520,0.7761378732,0.895230913,-0.0983436565,1.998403027,06/30/2018
521,0.5412359161,1.2794150696,0.2066492745,-1.095424703,06/30/2018
522,-0.9344641976,-0.8577468305,-1.4432657704,-1.7822849991,06/30/2018
523,0.6171172052,0.5985052316,-0.0813773877,1.0266353644,06/30/2018
524,2.2828469742,2.1269826798,-0.131884767,-0.7036889413,06/30/2018
525,-0.2571972483,-0.0116274143,-0.2162840717,0.2557970336,06/30/2018
526,-1.3202644362,-0.2438459796,0.246774673,1.1040684734,06/30/2018
527,0.0770561058,0.1306827824,0.378712544,-0.0283580065,06/30/2018
528,-0.3290918055,-0.7928253963,-0.3877741759,0.3115058191,06/30/2018
529,-1.2482235567,-2.0997501319,-0.2404285104,-0.8711055051,06/30/2018
530,0.1399435689,0.6773700621,0.4156454866,0.3798926535,06/30/2018
531,-1.3937319924,-0.3098925118,-0.4938610139,-0.7509732028,06/30/2018
532,-1.8212778303,-1.853228785,-2.0599448829,-0.0261589068,06/30/2018
533,-0.2507188249,-0.5565850657,1.8053063788,1.7539677312,06/30/2018
534,1.4139021716,0.9747801765,1.7739125839,-0.7996431078,06/30/2018
535,0.8512436004,-0.0764671653,0.6405768976,0.0051784447,06/30/2018
536,0.5117459951,-0.2669819312,1.912082692,-1.2578126172,06/30/2018
537,-1.6105335654,-0.1508322178,0.595937724,0.9065374293,06/30/2018
538,0.1618007413,0.183486958,0.245354449,0.2624081739,06/30/2018
539,-0.7031111382,-1.3797445498,0.0335092927,-0.1007098941,06/30/2018
540,-0.9475361916,-0.478000483,0.307969693,1.461227655,06/30/2018
541,0.1323122133,0.104169065,0.752366638,-0.9162169447,06/30/2018
542,1.7466023429,2.2670752454,1.4961819392,-1.0388360227,06/30/2018
543,-0.4684409036,0.3206728802,0.8820657191,0.7849126603,06/30/2018
544,-0.2467361988,0.4442591666,-3.286752099,-2.1287961261,06/30/2018
545,-1.7662230872,-2.5453702963,0.6619600857,0.5504624636,06/30/2018
546,-1.1136445777,-0.5300026951,1.8582017756,1.3763818443,06/30/2018
547,1.7463135274,2.1048245002,0.1348781829,-0.3224653867,06/30/2018
548,2.1220006246,1.9213544948,-1.2573368256,-0.8088046148,06/30/2018
549,-1.9532639579,-2.1579106989,-0.1341891561,1.3429558653,06/30/2018
550,1.549160787,1.5805734084,-1.9518269637,-0.1604833472,06/30/2018
551,0.2298251969,0.224928533,0.6231876974,0.4712595914,06/30/2018
552,0.2480301154,0.5859388072,-0.5151376125,-0.4325251065,06/30/2018
553,0.9911123144,1.2634407912,0.660481058,2.0109564849,06/30/2018
554,0.9770892813,-0.3338527804,0.4578729275,-0.2919152526,06/30/2018
555,0.2004316381,-0.4090761489,1.0019278941,-0.3127734822,06/30/2018
556,-0.7199853997,-1.2393383976,0.4182158277,1.6823148005,06/30/2018
557,1.3180467469,1.5792935179,1.2846732036,0.5245523785,06/30/2018
558,1.2326319114,0.9692443862,1.6754498234,2.1369325637,06/30/2018
559,1.0171337129,0.9331921532,-0.9159262515,-0.2917065121,06/30/2018
560,-0.2826802373,0.1633125054,1.5668810139,-0.4984436883,06/30/2018
561,0.5004625386,0.6233537448,-1.2364788237,1.5329354777,06/30/2018
562,-0.2592144727,0.0579185961,0.5768105528,1.3297666284,06/30/2018
563,-0.1226930322,0.3108130569,-0.7458235792,0.2532914421,06/30/2018
564,0.7139124328,1.0028751682,-0.5678880817,-1.2452513429,06/30/2018
565,-0.1531935946,0.5583876211,0.6949448962,-0.129741119,06/30/2018
566,-1.6286900702,-1.7383839165,-1.6212640652,-1.3468096366,06/30/2018
567,-0.0914133534,0.7790065082,-0.1903827451,1.8583677814,06/30/2018
568,-0.5598980253,-0.5021368063,-0.3727067538,0.2298224917,06/30/2018
569,-0.4403118975,0.2691340839,0.1133969972,0.0400484946,06/30/2018
570,0.5796448108,1.2330711651,-0.6960631166,-1.5817713602,06/30/2018
571,-1.7313051366,-0.9068716182,0.9049341694,0.6173523743,06/30/2018
572,-1.8379149606,-0.4447982227,-0.8281570637,0.3515403835,06/30/2018
573,0.0355355852,0.6340208907,-2.1650807026,-2.7652107689,06/30/2018
574,0.5121217724,0.4300624248,0.9073006484,0.1941580678,06/30/2018
575,1.0442487941,0.9814698715,-1.0987192702,-0.3518816181,06/30/2018
576,-0.8677093776,-0.8997028963,1.0288216602,0.5604765683,06/30/2018
577,-0.5266635883,-1.5883269452,0.4423268519,-0.1164139275,06/30/2018
578,-0.2904723212,0.5939033857,1.5763605346,-0.5504099385,06/30/2018
579,0.5919568957,0.4400414326,0.19108778,0.6354810424,06/30/2018
580,0.142138482,-0.0226385134,-0.9276098244,-1.8471080635,06/30/2018
581,0.8126971224,-0.293323654,-0.9188602812,-1.1614501296,06/30/2018
582,-0.5241869032,0.1151842547,-1.3897531595,0.3088458263,06/30/2018
583,0.0197718088,-0.4027655528,0.1419540941,-0.8541643444,06/30/2018
584,0.9345907836,1.0036054143,-1.4088554193,1.5016326658,06/30/2018
585,0.6163810134,-0.4150410622,0.258441513,1.0785730514,06/30/2018
586,0.1747992132,-0.9298824047,0.0225129218,-1.1285206691,06/30/2018
587,1.256696006,1.626553019,-0.6752768007,-0.3076357855,06/30/2018
588,0.0569607484,0.0069938141,-1.0032065533,0.6636245861,06/30/2018
589,0.6476186065,0.1296260352,1.5040274495,0.0655020936,06/30/2018
590,-0.1166491773,-0.427809901,0.0276943043,1.6917681833,06/30/2018
591,1.7987270095,1.1452038165,-0.4289499338,0.334245423,06/30/2018
592,0.5970457597,0.4821748965,0.4645075225,0.0204000972,06/30/2018
593,-0.6742491405,0.2082513495,-0.279918094,0.2636360339,06/30/2018
594,1.0693266489,1.7674631559,-0.3017152974,0.3353963413,06/30/2018
595,-0.5624662241,-1.3079553709,-1.096036272,0.6113122763,06/30/2018
596,-0.0118310874,1.2115451587,-1.1031116665,-0.8787607682,06/30/2018
597,0.013413945,-0.0915194314,0.1055475481,0.9356779445,06/30/2018
598,-0.2587017152,0.5200773192,-0.1486639643,-0.56578133,06/30/2018
599,-0.7832930307,-1.0675485111,2.0831386447,0.7229403171,06/30/2018
600,0.8418667872,0.4789036824,0.3828388565,2.5679916121,06/30/2018
601,-1.3285032148,-1.5176030035,0.8236797923,-1.0149626959,06/30/2018
602,2.1976796143,2.5572253941,-0.8374976422,0.7468101639,06/30/2018
603,-0.0926770786,-1.0183709427,0.933075738,-1.0779343057,06/30/2018
604,0.0530233688,0.5569410764,-1.2290958095,-0.3976028015,06/30/2018
605,1.3098372105,-0.0256558797,-0.5663438714,-0.1967507997,06/30/2018
606,0.238815166,-0.42581795,-0.4073425215,1.2534736986,06/30/2018
607,0.8547642482,0.9754205464,0.129576209,1.9528714282,06/30/2018
608,-0.4211323378,-0.2719427098,0.2470253446,-0.5108746441,06/30/2018
609,0.3554030271,-0.0957739583,0.6669244599,1.0849241418,06/30/2018
610,1.4679803882,1.3350915864,0.0558626574,-0.6826510892,06/30/2018
611,-0.6890370954,-0.3025408237,0.3792367142,-0.2894502296,06/30/2018
612,-1.6601363156,-1.4599497692,0.0120599056,-0.853548525,06/30/2018
613,0.3494020704,-0.102117865,-0.6604636113,1.5633847359,06/30/2018
614,-0.4445387017,0.3655282948,-1.4248275829,0.1239495396,06/30/2018
615,-0.176570136,1.0782256639,-0.6212737154,-2.2976453927,06/30/2018
616,-1.0976326373,-0.4747305632,-1.0463017126,0.6221161165,06/30/2018
617,0.4168710389,0.6545412976,1.4977450692,-0.487576869,06/30/2018
618,1.5072087522,1.3400274477,1.3073525337,-0.1326753792,06/30/2018
619,0.5939313399,-0.1747055499,2.0441310793,1.1216615841,06/30/2018
620,0.5308157818,1.6856995932,-0.2070791773,0.8724039507,06/30/2018
621,-0.9755383404,-1.0799971203,-0.2963246285,-0.6798952037,06/30/2018
622,-0.8879320249,-0.9701001508,0.1549680627,0.7906302069,06/30/2018
623,-0.1085011262,-0.3721093224,-1.2101426395,0.3091549691,06/30/2018
624,0.9758411849,1.6495560297,-0.9629602186,-0.1086566843,06/30/2018
625,0.3450197681,1.1259364985,2.8986010705,-0.2378503353,06/30/2018
626,0.9408817,-0.2889214268,1.007724184,0.0968319667,06/30/2018
627,0.1169827278,0.8313258002,0.5259552882,-0.1970735997,06/30/2018
628,1.0185076623,0.3259303227,-1.8714620159,-1.2542100553,06/30/2018
629,0.504934834,-0.1943323712,0.2757842988,0.2775668422,06/30/2018
630,0.2605560079,-0.1056864496,0.5117502251,-0.1801331775,06/30/2018
631,0.3589601877,0.5489859558,0.777738751,-1.7930865628,06/30/2018
632,-1.1160208628,-0.1454094376,-0.4631073914,-0.5557544647,06/30/2018
633,0.7636919721,1.2877249972,-0.0004068688,-0.2901276432,06/30/2018
634,-0.890765994,-0.978162691,-0.0934422272,0.6441595824,06/30/2018
635,-0.234066136,0.9604963171,-2.1238501148,-0.9148906023,06/30/2018
636,-0.6966963258,-0.628718432,-1.3566658175,1.4300254134,06/30/2018
637,0.6601287957,-0.1981944585,1.2469728509,0.4157859203,06/30/2018
638,-0.4929044132,0.186999888,0.4521106009,0.1880528133,06/30/2018
639,-0.7229140381,-1.2859693257,-1.1452630692,-0.0343895375,06/30/2018
640,0.9073752868,0.2485942447,-0.970238058,0.9339529403,06/30/2018
641,1.0106777473,0.7053782734,-0.5183688355,-0.4033905018,06/30/2018
642,0.2013589404,-0.6300243871,1.7094868711,-0.2203434898,06/30/2018
643,0.635616197,0.9103182946,-0.1902763902,1.2155128797,06/30/2018
644,-0.5049891906,0.4011723,-0.4202015002,-0.4071039731,06/30/2018
645,1.8319313116,2.9225032761,0.7026136054,0.0547344299,06/30/2018
646,-0.0555756152,0.0246987703,-1.9483155569,-1.6911721365,06/30/2018
647,0.5717716841,-0.0891916158,0.9941633704,0.2172309657,06/30/2018
648,0.1449647536,-0.2022425955,1.6366127056,1.8576618685,06/30/2018
649,0.6913252041,0.6168877295,-0.5319284265,0.5946069849,06/30/2018
650,0.8360431926,1.235239609,-1.0852098094,-0.3729870962,06/30/2018
651,0.7151461539,0.5353281942,0.7056068423,-0.5802964839,06/30/2018
652,1.2021080816,0.8112920673,-0.6342894249,0.8893238225,06/30/2018
653,0.3302625996,0.363966863,0.3272902697,-2.0724460213,06/30/2018
654,0.6676898941,1.9138468435,0.4600681758,0.0565424289,06/30/2018
655,-0.1230321046,0.4596172312,0.4020366731,-0.497385362,06/30/2018
656,-0.0903432153,0.6809699935,0.8134109164,1.003757304,06/30/2018
657,0.5389792652,1.3286376608,-0.221062044,0.1554233918,06/30/2018
658,-0.4704814771,0.4672558215,-0.6147579231,-0.6556916498,06/30/2018
659,-0.9138147919,-0.5108408677,-0.6053858683,-0.5652860588,06/30/2018
660,1.212786097,0.3723967467,0.5879564718,0.1206574766,06/30/2018
661,-0.0658637158,-0.2011526558,-0.5839169864,0.9102780788,06/30/2018
662,0.9277671296,1.9422507046,-0.2620884505,-1.6435439498,06/30/2018
663,1.2030940749,0.7498674314,-1.7945184479,-1.0462852212,06/30/2018
664,1.0414951039,1.1540509477,-0.8240641426,0.0997289275,06/30/2018
665,-2.0630328019,-0.5402377635,-1.0173815116,-1.1310482461,06/30/2018
666,1.2679625954,0.8837864377,2.2827082617,-0.4219338627,06/30/2018
667,-0.3509740265,-0.4577145193,0.2844908498,-0.599950929,06/30/2018
668,0.4944901949,0.3566901892,1.143126371,1.5969195784,06/30/2018
669,0.2903235222,-0.1354488579,-1.1419585479,-1.2478234063,06/30/2018
670,-1.1912047898,-0.4071480445,0.3187871343,-1.1933847062,06/30/2018
671,-0.4842859347,-0.8642730719,-0.1040988298,-0.4252731889,06/30/2018
672,0.5131816776,1.0838148541,-2.2122149642,-0.222868791,06/30/2018
673,0.3425312777,0.0224898621,-0.7586098744,-0.3769553999,06/30/2018
674,0.5988550889,-0.7720648766,-0.3420612093,1.1146333266,06/30/2018
675,0.3566854817,0.7618475109,0.849947803,0.7076441575,06/30/2018
676,0.1828797629,1.4436289962,0.3746866142,-0.3310432583,06/30/2018
677,1.2681777115,0.55095389,1.4894964672,-0.5771754465,06/30/2018
678,-0.9940255,0.4247068102,2.0272302878,0.7299823519,06/30/2018
679,-0.2784002009,-0.7349664007,0.3616218356,0.7571228712,06/30/2018
680,0.184065354,0.3785754356,-0.4115896165,-0.8813428099,06/30/2018
681,-1.5893044143,-1.3473204682,0.553272511,0.7666356816,06/30/2018
682,0.1871628479,0.4725894841,0.6476324718,2.3279565246,06/30/2018
683,-0.6859605868,0.4644961088,-1.4628595531,-0.0634799322,06/30/2018
684,0.0010251561,-1.5722131133,0.5069232714,-1.1482663457,06/30/2018
685,0.7978779154,1.345321314,0.0072678935,-0.2359331105,06/30/2018
686,-0.5809253944,-0.1349211437,1.4236297146,0.8285082497,06/30/2018
687,-0.0698957374,-0.1585852841,-0.4424139922,0.4344045273,06/30/2018
688,0.1592105727,0.195573169,-2.4081182202,-0.1635782505,06/30/2018
689,-1.1523626467,-1.8298390176,-0.1700282882,-1.24773328,06/30/2018
690,-0.3718869451,-0.1524828959,-1.8448756829,0.4073956602,06/30/2018
691,-0.3822992065,0.7219658622,-0.1358986493,-0.4531527552,06/30/2018
692,-1.1590181825,-2.6436867604,0.8281536342,2.2070199549,06/30/2018
693,-0.4170605816,0.0846686276,0.6006118884,-1.0484175372,06/30/2018
694,-0.502250444,-1.2295046519,0.8776756735,-0.0553154987,06/30/2018
695,1.6357231771,1.549756287,0.9342927949,-0.9219248377,06/30/2018
696,-1.3844367338,-0.4853435507,-2.8817027618,-0.5333467152,06/30/2018
697,1.7602838052,0.8639746559,1.1134942992,-0.9928791171,06/30/2018
698,0.7679870091,1.8006477886,-0.6200887759,-1.0875985338,06/30/2018
699,0.0547068372,-0.4554030154,-0.0542735353,0.5036589818,06/30/2018
700,-0.3119717818,-0.3289380145,1.0014781573,0.2818468465,06/30/2018
701,-2.420335165,-1.5958083725,-0.6704342301,-0.4754696093,06/30/2018
702,-0.1008883525,-0.6365713612,1.557587733,-1.0478776143,06/30/2018
703,-0.6314801023,0.1110503184,-0.361937993,-0.4381837301,06/30/2018
704,0.6091390786,1.2373928078,1.5218448017,1.6740101639,06/30/2018
705,1.2549194209,0.1455239728,0.0332790918,-0.4109548759,06/30/2018
