transaction_id,direction,account_id,customer_id,transaction_type_code,transaction_date,transaction_country,sender_country,reciever_country,amount_usd,load_date,load_id,check_num,channel,device_type,sender_name,sender_login,sender_ip,sender_ip_country,sender_ip_lat,sender_ip_long
54709206-c084-48d1-bee6-bcd108ec2afb,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,1f718fd7-061a-4333-b779-87a96ad2e420,CA,2016-09-01,USA,USA,USA,960065,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
54709206-c084-48d1-bee6-bcd108ec2afb,OUTGOING,eb599b70-f485-4e59-97e7-f3317423df08,b1f344f7-1965-4634-978c-2070e84da9fe,CA,2016-09-01,USA,USA,USA,960065,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
64a06393-f61e-4064-9deb-957768d0a776,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,e9b27800-b0bd-4a6f-8d8e-3addec12d3ef,CA,2016-09-01,USA,USA,USA,679802,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
64a06393-f61e-4064-9deb-957768d0a776,OUTGOING,7beb229b-fb37-4f30-a1be-10169270e70a,7fd2433b-f20a-43ca-a9da-e3526023db6f,CA,2016-09-01,USA,USA,USA,679802,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
6658cd9b-8915-4122-8b1b-90a44e4bd2b0,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,e9b27800-b0bd-4a6f-8d8e-3addec12d3ef,CA,2016-09-01,USA,USA,USA,425543,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
6658cd9b-8915-4122-8b1b-90a44e4bd2b0,OUTGOING,f0263711-986b-4d07-bbb9-a674344d429b,27e3354a-c3ea-460f-87c0-a63d4ce62985,CA,2016-09-01,USA,USA,USA,425543,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
69eaf76a-cc3d-4927-8965-ad8a5c42a90f,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,85149f70-fe42-4b75-bebb-e89955fe94dc,CA,2016-09-01,CAN,CAN,USA,1026408,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
69eaf76a-cc3d-4927-8965-ad8a5c42a90f,OUTGOING,684fdb8c-2160-43d8-8249-3271198e519e,22589c0d-a8e4-436a-9505-4f1a8e412c29,CA,2016-09-01,CAN,CAN,USA,1026408,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
6dfa9378-6fc5-42ce-a5ce-5f681a6542ab,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,094cc1c8-0c92-40cc-b20a-d461477e5c91,CA,2016-09-01,USA,USA,USA,820065,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
6dfa9378-6fc5-42ce-a5ce-5f681a6542ab,OUTGOING,f40c2a89-671a-4ac1-b282-367dd8911e9c,75ff8845-a9c4-4a7d-ad07-f91a59a9118d,CA,2016-09-01,USA,USA,USA,820065,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
724d7687-8cd4-4018-a1b3-4093caac58e9,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,74aa3d07-f8f0-4e18-a465-1a170b3c23bb,CA,2016-09-01,USA,USA,USA,253739,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
724d7687-8cd4-4018-a1b3-4093caac58e9,OUTGOING,4b63b7c1-0c33-4506-8e64-a38057f31dca,825f77bf-2028-483f-8c35-7b7e5528401b,CA,2016-09-01,USA,USA,USA,253739,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
7a4790ac-8f1a-4ac3-8a56-46adf46de260,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,111d8425-fc79-4ba8-8895-bbaa72795e0f,CA,2016-09-01,USA,USA,USA,468530,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
7a4790ac-8f1a-4ac3-8a56-46adf46de260,OUTGOING,1efd7095-5cc4-4ff1-97b4-e52f552734b6,2f28533c-ddf2-4694-99fc-21ba5101492b,CA,2016-09-01,USA,USA,USA,468530,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
7e5151b6-291d-4f47-b0d3-db9b307b9823,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,a45fc105-f751-4c8d-8a8a-40eb580d2852,CA,2016-09-01,CAN,CAN,USA,552059,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
7e5151b6-291d-4f47-b0d3-db9b307b9823,OUTGOING,86b7d9c8-7e6e-4915-8e0c-229bf0fefe02,02cab34a-d097-43cd-b59f-2995d0f2c330,CA,2016-09-01,CAN,CAN,USA,552059,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
9b17000f-dbfb-4f53-82ec-f6638d8e7f2a,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,ba74f7ae-a6d0-47f5-9faf-6308750c1bf0,CA,2016-09-01,USA,USA,USA,743967,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
9b17000f-dbfb-4f53-82ec-f6638d8e7f2a,OUTGOING,0ef7e59d-0447-421f-b1b1-7f3230136330,8a6123ce-e495-439a-82cb-01d48163bc92,CA,2016-09-01,USA,USA,USA,743967,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
9c7d1c86-dc15-4056-b148-087c9c195ce5,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,5ee246c3-b674-422d-a201-cc1c0d26d466,CA,2016-09-01,USA,USA,USA,378967,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
9c7d1c86-dc15-4056-b148-087c9c195ce5,OUTGOING,2e0c1a4f-42f5-4004-869a-bcefc85cdf79,021d5a3c-bcf8-4c0b-8712-cd33e3c9aa14,CA,2016-09-01,USA,USA,USA,378967,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
9cce586c-afc8-431a-ba15-091197cbc02f,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,015ad97a-b484-4905-b08f-60d1b469c224,CA,2016-09-01,CAN,CAN,USA,485502,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
9cce586c-afc8-431a-ba15-091197cbc02f,OUTGOING,a647f077-35ed-4a40-b96d-dd5b524653be,e5b509c5-bd17-443f-8cf1-abb7194709ac,CA,2016-09-01,CAN,CAN,USA,485502,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
9da79acc-a7b8-46ff-bb13-665defc126a6,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,cb256449-799a-48ef-b878-a2aec4e10fc2,CA,2016-09-01,KOR,KOR,USA,355383,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
9da79acc-a7b8-46ff-bb13-665defc126a6,OUTGOING,59792101-2363-4910-9abf-29eaa7c5a225,054e71d3-e00c-418a-9467-7191a7d99cff,CA,2016-09-01,KOR,KOR,USA,355383,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
9f828eea-aab9-4d3c-98cd-46b7b4c497d5,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,825f77bf-2028-483f-8c35-7b7e5528401b,CA,2016-09-01,KOR,KOR,USA,840471,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
9f828eea-aab9-4d3c-98cd-46b7b4c497d5,OUTGOING,eac3ddbc-c736-45b8-b3b1-3b99523ec62a,2f28533c-ddf2-4694-99fc-21ba5101492b,CA,2016-09-01,KOR,KOR,USA,840471,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
a11d40b3-ecdc-4491-843b-1e31cf5336d3,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,6d4fd8f2-3e24-4076-a277-92f8e4844035,CA,2016-09-01,KOR,KOR,USA,619557,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
a11d40b3-ecdc-4491-843b-1e31cf5336d3,OUTGOING,6cf9acb8-eaf1-4066-b297-666851bc99a3,64546fa2-000e-4a6a-a06d-c5b56132fac3,CA,2016-09-01,KOR,KOR,USA,619557,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
a2d7dcc5-73bd-4e81-840f-506a07056e71,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,cbb4c067-8997-464e-9bf1-e5313635e38d,CA,2016-09-01,USA,USA,USA,110617,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
a2d7dcc5-73bd-4e81-840f-506a07056e71,OUTGOING,acbf4766-60f0-4a1d-9170-6151e8351ff7,2f28533c-ddf2-4694-99fc-21ba5101492b,CA,2016-09-01,USA,USA,USA,110617,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
a7f9f2d0-35f1-433b-96c0-d4e2683640ce,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,111d8425-fc79-4ba8-8895-bbaa72795e0f,CA,2016-09-01,USA,USA,USA,459440,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
a7f9f2d0-35f1-433b-96c0-d4e2683640ce,OUTGOING,a2e9561e-9502-473d-af89-1c0688f9d6e6,232d9c84-05ec-4d39-8b27-3111c80cb9cb,CA,2016-09-01,USA,USA,USA,459440,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
ae40280f-3e50-43a8-b976-c262ad7ce7e0,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,017fe820-c8ef-4ba4-853e-cf8dfddce691,CA,2016-09-01,USA,USA,USA,747902,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
ae40280f-3e50-43a8-b976-c262ad7ce7e0,OUTGOING,86d4dbb1-23a8-487f-8c2f-fa2d77b3efc1,f7654d18-f50f-4c0a-bcc1-406ee9ca8806,CA,2016-09-01,USA,USA,USA,747902,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
b27ab149-7a96-4dd1-b48b-d99ab5b27ead,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,017fe820-c8ef-4ba4-853e-cf8dfddce691,CA,2016-09-01,USA,USA,USA,407992,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
b27ab149-7a96-4dd1-b48b-d99ab5b27ead,OUTGOING,14b9caa0-22b1-4d0c-967e-b077d1049497,27e3354a-c3ea-460f-87c0-a63d4ce62985,CA,2016-09-01,USA,USA,USA,407992,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
b86eecbe-115f-41cf-8d25-f7ce8870f6ee,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,5913d4cd-e7ac-438f-9d4c-002d2ab55006,CA,2016-09-01,USA,USA,USA,900223,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
b86eecbe-115f-41cf-8d25-f7ce8870f6ee,OUTGOING,ae68ddf8-5276-427c-a106-49690a42badf,4d9615c8-1625-45f2-81fe-a6304603dc3f,CA,2016-09-01,USA,USA,USA,900223,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
be126b6e-f413-41b4-b880-d3f922523d7b,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,86546718-a253-4e2f-bca2-4e0c5490904e,CA,2016-09-01,USA,USA,USA,728633,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
be126b6e-f413-41b4-b880-d3f922523d7b,OUTGOING,f2b755f7-c612-4937-963c-b6cc2f3a73d4,c2a2de77-b0a8-427c-8b46-305c3253d006,CA,2016-09-01,USA,USA,USA,728633,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
c03de08c-ef51-4297-9727-bae72027a080,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,75ff8845-a9c4-4a7d-ad07-f91a59a9118d,CA,2016-09-01,USA,USA,USA,354151,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
c03de08c-ef51-4297-9727-bae72027a080,OUTGOING,37a67757-0684-4014-b097-bb804da3e2ef,f7654d18-f50f-4c0a-bcc1-406ee9ca8806,CA,2016-09-01,USA,USA,USA,354151,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
c1163f31-8c58-4c9e-9d39-1d24edf03de2,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,52454722-04dd-4d6d-aa80-33ae9dcb38aa,CA,2016-09-01,USA,USA,USA,40949,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
c1163f31-8c58-4c9e-9d39-1d24edf03de2,OUTGOING,fb49e498-155b-49ce-b426-9792b88ec01d,1ddd8443-1e42-4365-9be9-bfe85618ff22,CA,2016-09-01,USA,USA,USA,40949,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
c3f34880-dbcb-409a-b9cc-ef1778cd1083,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,a2c79605-7cfd-4f19-85b8-3b5d5455dbe7,CA,2016-09-01,CAN,CAN,USA,191904,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
c3f34880-dbcb-409a-b9cc-ef1778cd1083,OUTGOING,e4251c0a-c5ca-4aef-a874-3e0f051197f2,4d9615c8-1625-45f2-81fe-a6304603dc3f,CA,2016-09-01,CAN,CAN,USA,191904,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
c630fcb9-a0e9-4879-891e-c23865a1000b,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,e9b27800-b0bd-4a6f-8d8e-3addec12d3ef,CA,2016-09-01,KOR,KOR,USA,348255,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
c630fcb9-a0e9-4879-891e-c23865a1000b,OUTGOING,3a68f2da-08a0-412d-8fef-7291b5303e2e,6d4fd8f2-3e24-4076-a277-92f8e4844035,CA,2016-09-01,KOR,KOR,USA,348255,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
c9dc3dc8-6595-4a12-a829-4daf93984172,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,2f28533c-ddf2-4694-99fc-21ba5101492b,CA,2016-09-01,USA,USA,USA,876118,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
c9dc3dc8-6595-4a12-a829-4daf93984172,OUTGOING,a97a4966-aebe-4fce-8ad6-bb9e5bafbe33,cb256449-799a-48ef-b878-a2aec4e10fc2,CA,2016-09-01,USA,USA,USA,876118,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
cbff951e-18b1-4179-ba88-e957da767397,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,cbb4c067-8997-464e-9bf1-e5313635e38d,CA,2016-09-01,USA,USA,USA,357412,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
cbff951e-18b1-4179-ba88-e957da767397,OUTGOING,cf7f152e-7641-41e6-844f-745c09c653d3,98ac53da-93e6-45e2-a789-5eb595be2880,CA,2016-09-01,USA,USA,USA,357412,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
d232e487-d11e-4840-ac51-c4bea1415a84,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,d964f6d0-b6d4-416d-8684-e5f93892d7fd,CA,2016-09-01,USA,USA,USA,157639,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
d232e487-d11e-4840-ac51-c4bea1415a84,OUTGOING,ed0d7f22-5d71-49aa-be34-918c704c59c2,210b4806-3a42-40bb-98ba-8b699a3c8e99,CA,2016-09-01,USA,USA,USA,157639,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
d2e4df3c-b1b9-4e36-8b99-e51e8ebaab93,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,392b17ad-474b-489e-92a7-ced2bd6a9e8f,CA,2016-09-01,CAN,CAN,USA,126955,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
d2e4df3c-b1b9-4e36-8b99-e51e8ebaab93,OUTGOING,91622cf5-b072-40fb-bb56-5ae7c39ebc9b,bddf9931-252d-41b5-95f6-5ece72286d02,CA,2016-09-01,CAN,CAN,USA,126955,2018-10-20,1540045717,0,ONLINE,COMPUTER,Russell Pete,rpete,198.168.1.1,CANADA,56.1304N,106.3468W
d411e139-0ed5-4b6e-aba0-0daef788fffa,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,392b17ad-474b-489e-92a7-ced2bd6a9e8f,CA,2016-09-01,USA,USA,USA,777483,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
d411e139-0ed5-4b6e-aba0-0daef788fffa,OUTGOING,31941353-0f52-4208-b146-80ad62aac2e3,f64b93c9-a327-47e2-ada4-620fb421cb0f,CA,2016-09-01,USA,USA,USA,777483,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
d7355160-e94a-4590-be5b-3cbb0474ab9b,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,85149f70-fe42-4b75-bebb-e89955fe94dc,CA,2016-09-01,USA,USA,USA,199560,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
d7355160-e94a-4590-be5b-3cbb0474ab9b,OUTGOING,8e023065-8836-4eb6-a804-a4f2272e8754,7fd2433b-f20a-43ca-a9da-e3526023db6f,CA,2016-09-01,USA,USA,USA,199560,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
e089b86b-477a-43ea-84e5-513cd3c72134,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,1ddd8443-1e42-4365-9be9-bfe85618ff22,CA,2016-09-01,USA,USA,USA,621552,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
e089b86b-477a-43ea-84e5-513cd3c72134,OUTGOING,649407df-7ba6-4b77-bf30-19166936272b,52454722-04dd-4d6d-aa80-33ae9dcb38aa,CA,2016-09-01,USA,USA,USA,621552,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
e2c3bdd1-beab-4cc8-b512-a07934fe5c7b,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,e91ae12d-e3d4-4432-b5df-ffcc9c1f7c25,CA,2016-09-01,USA,USA,USA,110705,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
e2c3bdd1-beab-4cc8-b512-a07934fe5c7b,OUTGOING,185d7f8e-44c8-4bf5-b9b5-81748e0c6b20,b1f344f7-1965-4634-978c-2070e84da9fe,CA,2016-09-01,USA,USA,USA,110705,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
f446231c-e5de-4825-b2b4-0d84911a3a55,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,27e3354a-c3ea-460f-87c0-a63d4ce62985,CA,2016-09-01,USA,USA,USA,720224,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
f446231c-e5de-4825-b2b4-0d84911a3a55,OUTGOING,9edcd5a4-4626-4533-a327-3973a587918b,cbb4c067-8997-464e-9bf1-e5313635e38d,CA,2016-09-01,USA,USA,USA,720224,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
f9da4318-61de-4309-95d1-150b0702b5c3,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,98ac53da-93e6-45e2-a789-5eb595be2880,CA,2016-09-01,USA,USA,USA,581295,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
f9da4318-61de-4309-95d1-150b0702b5c3,OUTGOING,f0bd4809-6793-47f8-a9c7-ae3b910228d0,56c10d6a-1107-4afc-982a-1e1c9dad9371,CA,2016-09-01,USA,USA,USA,581295,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
ff4efb5e-8670-4de6-acc6-95f19bee4a77,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,22589c0d-a8e4-436a-9505-4f1a8e412c29,CA,2016-09-01,USA,USA,USA,718648,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
ff4efb5e-8670-4de6-acc6-95f19bee4a77,OUTGOING,be5b7f52-997e-4657-afdd-ea4d224e1a88,d964f6d0-b6d4-416d-8684-e5f93892d7fd,CA,2016-09-01,USA,USA,USA,718648,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
ff6d067c-7ade-44cf-a063-70781b4dd0d6,INCOMING,4b63b7c1-0c33-4506-8e64-a38057f31dca,825f77bf-2028-483f-8c35-7b7e5528401b,CA,2016-09-01,USA,USA,USA,187866,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
ff6d067c-7ade-44cf-a063-70781b4dd0d6,OUTGOING,71241355-4f52-4d2c-b618-b8dc0ad66ce4,02cab34a-d097-43cd-b59f-2995d0f2c330,CA,2016-09-01,USA,USA,USA,187866,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
0b302b96-0985-4527-a6de-977eca1b8df8,INCOMING,f0bd4809-6793-47f8-a9c7-ae3b910228d0,bddf9931-252d-41b5-95f6-5ece72286d02,CA,2016-10-01,USA,USA,USA,566205,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
0b302b96-0985-4527-a6de-977eca1b8df8,OUTGOING,a97a4966-aebe-4fce-8ad6-bb9e5bafbe33,665f102b-1bb6-4941-ad24-1c6159af8e78,CA,2016-10-01,USA,USA,USA,566205,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
11c6fdff-d299-49ab-a823-56a43aab0b01,INCOMING,f0bd4809-6793-47f8-a9c7-ae3b910228d0,7fd2433b-f20a-43ca-a9da-e3526023db6f,CA,2016-10-01,USA,USA,USA,197250,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
11c6fdff-d299-49ab-a823-56a43aab0b01,OUTGOING,185d7f8e-44c8-4bf5-b9b5-81748e0c6b20,74aa3d07-f8f0-4e18-a465-1a170b3c23bb,CA,2016-10-01,USA,USA,USA,197250,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
20228858-0d75-4639-82af-0484d98f3bce,INCOMING,f0bd4809-6793-47f8-a9c7-ae3b910228d0,f64b93c9-a327-47e2-ada4-620fb421cb0f,CA,2016-10-01,KOR,KOR,USA,714450,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
20228858-0d75-4639-82af-0484d98f3bce,OUTGOING,59792101-2363-4910-9abf-29eaa7c5a225,64546fa2-000e-4a6a-a06d-c5b56132fac3,CA,2016-10-01,KOR,KOR,USA,714450,2018-10-20,1540045717,0,ONLINE,COMPUTER,Nancy Tim,ntim,185.168.1.1,KOREA,35.9078N,127.7669E
24aa9b07-d158-456e-ad3d-01629044bad4,INCOMING,f0bd4809-6793-47f8-a9c7-ae3b910228d0,c0cd57ff-7634-48a1-8f41-40f3134310e9,CA,2016-10-01,USA,USA,USA,735357,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
24aa9b07-d158-456e-ad3d-01629044bad4,OUTGOING,8e023065-8836-4eb6-a804-a4f2272e8754,a45fc105-f751-4c8d-8a8a-40eb580d2852,CA,2016-10-01,USA,USA,USA,735357,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
2b12dae8-f8a5-4252-bc4a-f22b7992e263,INCOMING,f0bd4809-6793-47f8-a9c7-ae3b910228d0,bddf9931-252d-41b5-95f6-5ece72286d02,CA,2016-10-01,USA,USA,USA,521184,2018-10-20,1540045717,0,ONLINE,COMPUTER,John Miller,jmiller,172.162.1.19,USA,40.0583N,74.4057W
